id_participacion,num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito_uri,wikidata_distrito_qid,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S002014-2401,2024S002014,2024-01-20,19:08:00,"Avda. Bucaramanga, 6",6,16,Hortaleza,http://www.wikidata.org/entity/Q1928529,Q1928529,Choque Contra Obstáculo Fijo,,Turismo,Conductor,Desconocido,Desconocido,,,446040,4480372,,
2024S002016-2402,2024S002016,2024-01-20,19:02:00,Call. Doctor Fourquet / Call. Valencia,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Caída,Despejado,Motocicleta Hasta 125cc,Conductor,De 25 A 29 Años,Desconocido,,,440612,4473154,,
2024S002016-2403,2024S002016,2024-01-20,19:02:00,Call. Doctor Fourquet / Call. Valencia,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Caída,Despejado,Motocicleta Hasta 125cc,Pasajero,De 40 A 44 Años,Desconocido,,,440612,4473154,,
2024S002017-2404,2024S002017,2024-01-20,17:55:00,"Call. Campotejar, 27",27,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,,,440227,4468658,,
2024S002017-2405,2024S002017,2024-01-20,17:55:00,"Call. Campotejar, 27",27,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,440227,4468658,,
2024S002017-2406,2024S002017,2024-01-20,17:55:00,"Call. Campotejar, 27",27,12,Usera,http://www.wikidata.org/entity/Q953368,Q953368,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 65 A 69 Años,Desconocido,,,440227,4468658,,
2024S002019-2407,2024S002019,2024-01-20,18:16:00,Call. Carlos Sole / Call. Carlos Sole,58,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Vuelco,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,444931,4471468,,
2024S002019-2408,2024S002019,2024-01-20,18:16:00,Call. Carlos Sole / Call. Carlos Sole,58,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Vuelco,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,444931,4471468,,
2024S002019-2409,2024S002019,2024-01-20,18:16:00,Call. Carlos Sole / Call. Carlos Sole,58,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Vuelco,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,444931,4471468,,
2024S002019-2410,2024S002019,2024-01-20,18:16:00,Call. Carlos Sole / Call. Carlos Sole,58,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Vuelco,Despejado,Turismo,Pasajero,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,444931,4471468,,
2024S002021-2411,2024S002021,2024-01-20,20:50:00,Call. Maria De Molina / Call. Francisco Silvela,5,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Colisión Fronto-lateral,,Turismo,Conductor,De 35 A 39 Años,Desconocido,,,442533,4476519,,
2024S002021-2412,2024S002021,2024-01-20,20:50:00,Call. Maria De Molina / Call. Francisco Silvela,5,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Colisión Fronto-lateral,,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,442533,4476519,,
2024S002023-2413,2024S002023,2024-01-20,18:05:00,"Call. Ainsa, 8",8,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Frontal,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448210,4475804,,
2024S002023-2414,2024S002023,2024-01-20,18:05:00,"Call. Ainsa, 8",8,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Frontal,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,448210,4475804,,
2024S002024-2415,2024S002024,2024-01-20,20:20:00,Call. Aracne / Call. Pirra,3,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Lateral,Despejado,Turismo,Conductor,De 21 A 24 Años,Desconocido,,,450141,4477625,,
2024S002024-2416,2024S002024,2024-01-20,20:20:00,Call. Aracne / Call. Pirra,3,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,450141,4477625,,
2024S002025-2417,2024S002025,2024-01-20,21:15:00,Call. Duque De Sesto / Call. Maiquez,47,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Todo Terreno,Conductor,De 30 A 34 Años,Desconocido,,,442928,4474850,,
2024S002025-2418,2024S002025,2024-01-20,21:15:00,Call. Duque De Sesto / Call. Maiquez,47,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,442928,4474850,,
2024S002026-2419,2024S002026,2024-01-20,14:30:00,Avda. Albufera / Call. Carlos Sole,232,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Otro,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,445020,4471328,,
2024S002026-2420,2024S002026,2024-01-20,14:30:00,Avda. Albufera / Call. Carlos Sole,232,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Otro,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,445020,4471328,,
2024S002026-2421,2024S002026,2024-01-20,14:30:00,Avda. Albufera / Call. Carlos Sole,232,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Otro,Despejado,Turismo,Pasajero,De 21 A 24 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,445020,4471328,,
2024S002029-2422,2024S002029,2024-01-20,6:40:00,"Call. Olite, 25",25,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Múltiple,,Motocicleta > 125cc,Conductor,De 40 A 44 Años,Desconocido,,,440038,4478082,,
2024S002029-2423,2024S002029,2024-01-20,6:40:00,"Call. Olite, 25",25,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,440038,4478082,,
2024S002029-2424,2024S002029,2024-01-20,6:40:00,"Call. Olite, 25",25,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,440038,4478082,,
2024S002029-2425,2024S002029,2024-01-20,6:40:00,"Call. Olite, 25",25,6,Tetuán,http://www.wikidata.org/entity/Q1773540,Q1773540,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,440038,4478082,,
2024S002030-2426,2024S002030,2024-01-20,22:15:00,"Plaza. Lima, 0",0,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Alcance,Despejado,Motocicleta Hasta 125cc,Conductor,De 30 A 34 Años,Desconocido,3,Ingreso Superior A 24 Horas,441424,4478131,,
2024S002030-2427,2024S002030,2024-01-20,22:15:00,"Plaza. Lima, 0",0,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Alcance,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,441424,4478131,,
2024S002030-2428,2024S002030,2024-01-20,22:15:00,"Plaza. Lima, 0",0,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Alcance,Despejado,Turismo,Pasajero,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,441424,4478131,,
2024S002031-2429,2024S002031,2024-01-20,23:35:00,"Call. Eje 3, 0",0,18,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Q1947988,Colisión Fronto-lateral,Despejado,Furgoneta,Conductor,Desconocido,Desconocido,,,444514,4467999,,
2024S002031-2430,2024S002031,2024-01-20,23:35:00,"Call. Eje 3, 0",0,18,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Q1947988,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,444514,4467999,,
2024S002032-2431,2024S002032,2024-01-20,23:30:00,"Call. General Ricardos, 7",7,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,439145,4472072,,
2024S002032-2432,2024S002032,2024-01-20,23:30:00,"Call. General Ricardos, 7",7,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,439145,4472072,,
2024S002032-2433,2024S002032,2024-01-20,23:30:00,"Call. General Ricardos, 7",7,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Pasajero,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,439145,4472072,,
2024S002032-2434,2024S002032,2024-01-20,23:30:00,"Call. General Ricardos, 7",7,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Pasajero,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,439145,4472072,,
2024S002042-2435,2024S002042,2024-01-20,22:50:00,Plaza. Cardenal Cisneros / Avda. Juan De Herrera,1,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Alcance,Despejado,Ciclomotor,Conductor,De 18 A 20 Años,Desconocido,,,438363,4476828,,
2024S002042-2436,2024S002042,2024-01-20,22:50:00,Plaza. Cardenal Cisneros / Avda. Juan De Herrera,1,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Alcance,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,,,438363,4476828,,
2024S002042-2437,2024S002042,2024-01-20,22:50:00,Plaza. Cardenal Cisneros / Avda. Juan De Herrera,1,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Alcance,Despejado,Turismo,Pasajero,De 25 A 29 Años,Desconocido,,,438363,4476828,,
2024S002066-2438,2024S002066,2024-01-20,23:30:00,"Avda. Nuestra Señora De Begoña, 2",2,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,431274,4479916,,
2024S002066-2439,2024S002066,2024-01-20,23:30:00,"Avda. Nuestra Señora De Begoña, 2",2,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Choque Contra Obstáculo Fijo,Despejado,Turismo,Pasajero,De 30 A 34 Años,Desconocido,14,Sin Asistencia Sanitaria,431274,4479916,,
2024S002155-2440,2024S002155,2024-01-21,4:10:00,Call. Cedaceros / Call. Zorrilla,11,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Fronto-lateral,Despejado,Camión Rígido,Conductor,De 35 A 39 Años,Desconocido,,,440755,4474244,,
2024S002155-2441,2024S002155,2024-01-21,4:10:00,Call. Cedaceros / Call. Zorrilla,11,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,440755,4474244,,
2024S002156-2442,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,444946,4476278,,
2024S002156-2443,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,444946,4476278,,
2024S002156-2444,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,444946,4476278,,
2024S002156-2445,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,444946,4476278,,
2024S002156-2446,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,444946,4476278,,
2024S002156-2447,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Conductor,Desconocido,Desconocido,,,444946,4476278,,
2024S002156-2448,2024S002156,2024-01-21,3:10:00,C/ Argentina,20,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,Q1763694,Colisión Múltiple,,Turismo,Pasajero,De 21 A 24 Años,Desconocido,14,Sin Asistencia Sanitaria,444946,4476278,,
2024S002172-2449,2024S002172,2024-01-21,5:50:00,"Call. Via Lusitana, 52",52,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,438434,4470265,,
2024S002172-2450,2024S002172,2024-01-21,5:50:00,"Call. Via Lusitana, 52",52,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,438434,4470265,,
2024S002172-2451,2024S002172,2024-01-21,5:50:00,"Call. Via Lusitana, 52",52,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,438434,4470265,,
2024S002180-2452,2024S002180,2024-01-21,6:25:00,"Call. Madre De Dios, 35",35,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Colisión Lateral,Despejado,Maquinaria De Obras,Conductor,De 55 A 59 Años,Desconocido,,,442947,4479548,,
2024S002180-2453,2024S002180,2024-01-21,6:25:00,"Call. Madre De Dios, 35",35,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Colisión Lateral,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,442947,4479548,,
2024S002181-2454,2024S002181,2024-01-21,7:30:00,"Autov. M-30, 10xl99, Pk. 10,700",10XL99,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Múltiple,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,442551,4471472,,
2024S002181-2455,2024S002181,2024-01-21,7:30:00,"Autov. M-30, 10xl99, Pk. 10,700",10XL99,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Múltiple,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,442551,4471472,,
2024S002181-2456,2024S002181,2024-01-21,7:30:00,"Autov. M-30, 10xl99, Pk. 10,700",10XL99,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Múltiple,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,3,Ingreso Superior A 24 Horas,442551,4471472,,
2024S002181-2457,2024S002181,2024-01-21,7:30:00,"Autov. M-30, 10xl99, Pk. 10,700",10XL99,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Múltiple,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,14,Sin Asistencia Sanitaria,442551,4471472,,
2024S002181-2458,2024S002181,2024-01-21,7:30:00,"Autov. M-30, 10xl99, Pk. 10,700",10XL99,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Múltiple,Despejado,Turismo,Pasajero,De 50 A 54 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,442551,4471472,,
2024S002181-2459,2024S002181,2024-01-21,7:30:00,"Autov. M-30, 10xl99, Pk. 10,700",10XL99,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Q2003054,Colisión Múltiple,Despejado,Turismo,Pasajero,Más De 74 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,442551,4471472,,
2024S002182-2460,2024S002182,2024-01-21,7:46:00,"Paseo. Castellana, 260",260,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Alcance,Despejado,,Conductor,Desconocido,Desconocido,,,441725,4480462,,
2024S002182-2461,2024S002182,2024-01-21,7:46:00,"Paseo. Castellana, 260",260,5,Chamartín,http://www.wikidata.org/entity/Q1766348,Q1766348,Alcance,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,1,Atención En Urgencias Sin Posterior Ingreso,441725,4480462,,
2024S002187-2462,2024S002187,2024-01-21,16:30:00,Call. Uno / Call. Alcala,1,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 55 A 59 Años,Desconocido,,,449521,4477837,,
2024S002188-2463,2024S002188,2024-01-20,13:00:00,"Paseo. Prado, 18",18,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Alcance,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,,,441137,4473888,,
2024S002188-2464,2024S002188,2024-01-20,13:00:00,"Paseo. Prado, 18",18,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Alcance,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,441137,4473888,,
2024S002190-2465,2024S002190,2024-01-21,8:55:00,Paseo. Delicias / Call. Palos De La Frontera,45,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,441134,4472721,,
2024S002190-2466,2024S002190,2024-01-21,8:55:00,Paseo. Delicias / Call. Palos De La Frontera,45,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,441134,4472721,,
2024S002190-2467,2024S002190,2024-01-21,8:55:00,Paseo. Delicias / Call. Palos De La Frontera,45,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 30 A 34 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,441134,4472721,,
2024S002209-2468,2024S002209,2024-01-21,9:35:00,C/ Profesor Martin Almagro Basch 5 Farola 113,5,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Colisión Lateral,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,,,438992,4475135,,
2024S002209-2469,2024S002209,2024-01-21,9:35:00,C/ Profesor Martin Almagro Basch 5 Farola 113,5,9,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Q2017682,Colisión Lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,438992,4475135,,
2024S002210-2470,2024S002210,2024-01-21,11:35:00,"Avda. Ciudad De Barcelona, 2",2,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Alcance,Despejado,Autobús,Conductor,De 45 A 49 Años,Desconocido,,,441532,4473119,,
2024S002210-2471,2024S002210,2024-01-21,11:35:00,"Avda. Ciudad De Barcelona, 2",2,3,Retiro,http://www.wikidata.org/entity/Q2002296,Q2002296,Alcance,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,441532,4473119,,
2024S002211-2472,2024S002211,2024-01-21,11:45:00,Call. Fermin Caballero / Call. Isla De Tabarca,2,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Alcance,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,14,Sin Asistencia Sanitaria,438783,4481059,,
2024S002211-2473,2024S002211,2024-01-21,11:45:00,Call. Fermin Caballero / Call. Isla De Tabarca,2,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Alcance,Despejado,Turismo,Conductor,De 65 A 69 Años,Desconocido,14,Sin Asistencia Sanitaria,438783,4481059,,
2024S002211-2474,2024S002211,2024-01-21,11:45:00,Call. Fermin Caballero / Call. Isla De Tabarca,2,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Alcance,Despejado,Turismo,Pasajero,De 30 A 34 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,438783,4481059,,
2024S002211-2475,2024S002211,2024-01-21,11:45:00,Call. Fermin Caballero / Call. Isla De Tabarca,2,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Q656196,Alcance,Despejado,Turismo,Pasajero,De 55 A 59 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,438783,4481059,,
2024S002212-2476,2024S002212,2024-01-21,10:35:00,Call. General Diaz Porlier / Call. Jose Ortega Y Gasset,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Autobús,Conductor,De 50 A 54 Años,Desconocido,14,Sin Asistencia Sanitaria,442588,4475696,,
2024S002212-2477,2024S002212,2024-01-21,10:35:00,Call. General Diaz Porlier / Call. Jose Ortega Y Gasset,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Autobús,Pasajero,De 50 A 54 Años,Desconocido,7,Asistencia Sanitaria Sólo En El Lugar Del Accidente,442588,4475696,,
2024S002212-2478,2024S002212,2024-01-21,10:35:00,Call. General Diaz Porlier / Call. Jose Ortega Y Gasset,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 45 A 49 Años,Desconocido,14,Sin Asistencia Sanitaria,442588,4475696,,
2024S002213-2479,2024S002213,2024-01-21,12:00:00,"Avda. Ingeniero Emilio Herrera, 5",5,16,Hortaleza,http://www.wikidata.org/entity/Q1928529,Q1928529,Colisión Lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,14,Sin Asistencia Sanitaria,444302,4482151,,
2024S002213-2480,2024S002213,2024-01-21,12:00:00,"Avda. Ingeniero Emilio Herrera, 5",5,16,Hortaleza,http://www.wikidata.org/entity/Q1928529,Q1928529,Colisión Lateral,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,6,Asistencia Sanitaria Inmediata En Centro De Salud O Mutua,444302,4482151,,
2024S002214-2481,2024S002214,2024-01-21,12:47:00,"Call. Villavaliente, 27",27,10,Latina,http://www.wikidata.org/entity/Q794954,Q794954,Atropello A Animal,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,436399,4473237,,
2024S002215-2482,2024S002215,2024-01-21,11:25:00,"Call. Valverde, 30",30,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Choque Contra Obstáculo Fijo,Despejado,Turismo,Conductor,De 60 A 64 Años,Desconocido,,,440481,4474891,,
2024S002216-2483,2024S002216,2024-01-21,12:40:00,Call. Doctor Esquerdo / O´donnell,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,,,443265,4474735,,
2024S002216-2484,2024S002216,2024-01-21,12:40:00,Call. Doctor Esquerdo / O´donnell,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,Despejado,Turismo,Conductor,De 40 A 44 Años,Desconocido,,,443265,4474735,,
2024S002216-2485,2024S002216,2024-01-21,12:40:00,Call. Doctor Esquerdo / O´donnell,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,Despejado,Turismo,Pasajero,De 35 A 39 Años,Desconocido,,,443265,4474735,,
2024S002216-2486,2024S002216,2024-01-21,12:40:00,Call. Doctor Esquerdo / O´donnell,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,Despejado,Turismo,Pasajero,De 40 A 44 Años,Desconocido,,,443265,4474735,,
2024S002216-2487,2024S002216,2024-01-21,12:40:00,Call. Doctor Esquerdo / O´donnell,53,4,Salamanca,http://www.wikidata.org/entity/Q1773521,Q1773521,Colisión Lateral,Despejado,Turismo,Pasajero,Menor De 5 Años,Desconocido,,,443265,4474735,,
2024S002217-2488,2024S002217,2024-01-21,13:25:00,"Avda. Canillejas A Vicalvaro, 147",147,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 30 A 34 Años,Desconocido,,,448149,4475061,,
2024S002217-2489,2024S002217,2024-01-21,13:25:00,"Avda. Canillejas A Vicalvaro, 147",147,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Fronto-lateral,Despejado,Turismo,Conductor,Más De 74 Años,Desconocido,,,448149,4475061,,
2024S002217-2490,2024S002217,2024-01-21,13:25:00,"Avda. Canillejas A Vicalvaro, 147",147,20,San Blas-Canillejas,http://www.wikidata.org/entity/Q2001937,Q2001937,Colisión Fronto-lateral,Despejado,Turismo,Pasajero,De 30 A 34 Años,Desconocido,,,448149,4475061,,
2024S002218-2491,2024S002218,2024-01-21,10:40:00,"Plaza. Emperador Carlos V, 10",10,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 35 A 39 Años,Desconocido,,,441249,4473344,,
2024S002218-2492,2024S002218,2024-01-21,10:40:00,"Plaza. Emperador Carlos V, 10",10,1,Centro,http://www.wikidata.org/entity/Q1763376,Q1763376,Colisión Fronto-lateral,Despejado,Turismo,Conductor,De 50 A 54 Años,Desconocido,,,441249,4473344,,
2024S002219-2493,2024S002219,2024-01-21,13:40:00,Gta. Piramides / Paseo. Imperial,5,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Colisión Lateral,Despejado,Motocicleta > 125cc,Conductor,De 35 A 39 Años,Desconocido,2,Ingreso Inferior O Igual A 24 Horas,439363,4472528,,
2024S002219-2494,2024S002219,2024-01-21,13:40:00,Gta. Piramides / Paseo. Imperial,5,2,Arganzuela,http://www.wikidata.org/entity/Q2000929,Q2000929,Colisión Lateral,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,439363,4472528,,
2024S002220-2495,2024S002220,2024-01-21,13:30:00,Call. General Ricardos / Call. Lola Membrives,15,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,Q1001991,Alcance,Despejado,Turismo,Conductor,De 25 A 29 Años,Desconocido,14,Sin Asistencia Sanitaria,439130,4472062,,
