idTram,infoDisponible,data,tempsActual,tempsPrevist,tempsRecorregutFutur,factorReferenciaActual,tendencia
24,1,20250815123553,0,0,-1,-1,-1
25,1,20250815123553,0,0,-1,-1,-1
26,1,20250815123553,260,260,1,1,1
27,1,20250815123553,185,185,1,1,1
28,1,20250815123553,0,0,-1,-1,-1
29,1,20250815123553,365,365,1,1,1
30,1,20250815123553,0,0,-1,-1,-1
31,1,20250815123553,219,220,1,1,1
32,1,20250815123553,0,0,-1,-1,-1
33,1,20250815123553,0,0,-1,-1,-1
34,1,20250815123553,220,219,1,1,1
35,1,20250815123553,151,153,1,1,1
36,1,20250815123553,0,0,-1,-1,-1
37,1,20250815123553,205,205,1,1,1
38,1,20250815123553,205,205,1,1,1
39,1,20250815123553,111,110,1,1,1
40,1,20250815123553,0,0,-1,-1,-1
41,0,20250815123553,0,0,-1,-1,-1
42,1,20250815123553,206,206,1,1,1
43,0,20250815123553,0,0,-1,-1,-1
44,0,20250815123553,0,0,-1,-1,-1
45,0,20250815123553,0,0,-1,-1,-1
46,0,20250815123553,0,0,-1,-1,-1
47,1,20250815123553,180,179,1,1,1
48,0,20250815123553,0,0,-1,-1,-1
49,1,20250815123553,304,304,1,1,1
50,1,20250815123553,190,191,1,1,1
51,1,20250815123553,269,269,1,1,1
52,1,20250815123553,299,299,1,1,1
53,1,20250815123553,149,149,1,1,1
54,1,20250815123553,164,164,1,1,1
55,1,20250815123553,0,0,-1,-1,-1
56,1,20250815123553,0,0,-1,-1,-1
57,1,20250815123553,0,0,-1,-1,-1
58,1,20250815123553,104,104,1,1,1
59,1,20250815123553,164,164,1,1,1
60,1,20250815123553,424,425,1,1,1
61,1,20250815123553,286,285,1,1,1
62,0,20250815123553,1108,1108,1,1,1
63,0,20250815123553,0,0,-1,-1,-1
64,0,20250815123553,0,0,-1,-1,-1
65,1,20250815123553,143,146,2,1,0
66,1,20250815123553,176,181,2,2,1
67,1,20250815123553,214,248,2,2,1
68,1,20250815123553,125,145,2,2,1
69,1,20250815123553,158,158,2,2,1
70,1,20250815123553,131,134,1,1,1
71,0,20250815123553,107,102,1,1,1
72,0,20250815123553,191,196,2,2,1
73,0,20250815123553,119,125,1,1,1
74,0,20250815123553,93,88,2,2,1
75,0,20250815123553,241,224,2,2,1
76,0,20250815123553,93,110,2,2,1
77,1,20250815123553,440,435,1,1,1
78,1,20250815123553,425,426,1,1,1
1,1,20250815124055,305,299,1,1,1
2,1,20250815124055,0,0,-1,-1,-1
3,1,20250815124055,304,305,1,1,1
4,1,20250815124055,326,326,1,1,1
5,1,20250815124055,175,174,1,1,1
6,1,20250815124055,276,276,1,1,1
7,1,20250815124055,185,184,1,1,1
8,0,20250815124055,0,0,-1,-1,-1
9,0,20250815124055,0,0,-1,-1,-1
10,1,20250815124055,171,171,1,1,1
11,1,20250815124055,0,0,-1,-1,-1
12,1,20250815124055,99,99,1,1,1
13,1,20250815124055,230,230,1,1,1
14,0,20250815124055,0,0,-1,-1,-1
15,1,20250815124055,221,221,1,1,1
16,1,20250815124055,237,238,1,1,1
17,1,20250815124055,192,192,1,1,1
18,1,20250815124055,0,0,-1,-1,-1
19,0,20250815124055,0,0,-1,-1,-1
20,0,20250815124055,0,0,-1,-1,-1
21,1,20250815124055,0,0,-1,-1,-1
22,1,20250815124055,270,270,1,1,1
23,1,20250815124055,189,189,1,1,1
24,1,20250815124055,0,0,-1,-1,-1
25,1,20250815124055,0,0,-1,-1,-1
26,1,20250815124055,260,260,1,1,1
27,1,20250815124055,186,186,1,1,1
28,1,20250815124055,0,0,-1,-1,-1
29,1,20250815124055,365,366,1,1,1
30,1,20250815124055,0,0,-1,-1,-1
31,1,20250815124055,219,219,1,1,1
32,1,20250815124055,0,0,-1,-1,-1
33,1,20250815124055,0,0,-1,-1,-1
34,1,20250815124055,220,219,1,1,1
35,1,20250815124055,151,152,1,1,1
36,1,20250815124055,0,0,-1,-1,-1
37,1,20250815124055,205,205,1,1,1
38,1,20250815124055,206,206,1,1,1
39,1,20250815124055,110,110,1,1,1
40,1,20250815124055,0,0,-1,-1,-1
41,0,20250815124055,0,0,-1,-1,-1
42,1,20250815124055,206,205,1,1,1
43,0,20250815124055,0,0,-1,-1,-1
44,0,20250815124055,0,0,-1,-1,-1
45,0,20250815124055,0,0,-1,-1,-1
46,0,20250815124055,0,0,-1,-1,-1
47,1,20250815124055,180,179,1,1,1
48,0,20250815124055,0,0,-1,-1,-1
49,1,20250815124055,304,304,1,1,1
50,1,20250815124055,190,190,1,1,1
51,1,20250815124055,269,269,1,1,1
52,1,20250815124055,299,300,1,1,1
53,1,20250815124055,149,149,1,1,1
54,1,20250815124055,164,164,1,1,1
55,1,20250815124055,0,0,-1,-1,-1
56,1,20250815124055,0,0,-1,-1,-1
57,1,20250815124055,0,0,-1,-1,-1
58,1,20250815124055,104,104,1,1,1
59,1,20250815124055,164,164,1,1,1
60,1,20250815124055,428,427,1,1,1
61,1,20250815124055,285,285,1,1,1
62,0,20250815124055,1108,1108,1,1,1
63,0,20250815124055,0,0,-1,-1,-1
64,0,20250815124055,0,0,-1,-1,-1
65,1,20250815124055,142,148,2,2,1
66,1,20250815124055,220,190,2,2,1
67,1,20250815124055,217,245,2,2,1
68,1,20250815124055,118,160,2,2,1
69,1,20250815124055,133,148,2,2,1
70,1,20250815124055,136,134,1,1,1
71,0,20250815124055,102,101,2,1,0
72,0,20250815124055,187,204,2,2,1
73,0,20250815124055,120,125,1,1,1
74,0,20250815124055,97,94,2,2,1
75,0,20250815124055,236,223,2,2,1
76,0,20250815124055,93,106,2,2,1
77,1,20250815124055,439,437,1,1,1
78,1,20250815124055,425,425,1,1,1
1,1,20250815124554,305,302,1,1,1
2,1,20250815124554,0,0,-1,-1,-1
3,1,20250815124554,306,306,1,1,1
4,1,20250815124554,326,327,1,1,1
5,1,20250815124554,175,175,1,1,1
6,1,20250815124554,276,275,1,1,1
7,1,20250815124554,185,185,1,1,1
8,0,20250815124554,0,0,-1,-1,-1
9,0,20250815124554,0,0,-1,-1,-1
10,1,20250815124554,171,171,1,1,1
11,1,20250815124554,0,0,-1,-1,-1
12,1,20250815124554,99,100,1,1,1
13,1,20250815124554,231,231,1,1,1
14,0,20250815124554,0,0,-1,-1,-1
15,1,20250815124554,221,223,1,1,1
16,1,20250815124554,238,237,1,1,1
17,1,20250815124554,192,193,1,1,1
18,1,20250815124554,0,0,-1,-1,-1
19,0,20250815124554,0,0,-1,-1,-1
20,0,20250815124554,0,0,-1,-1,-1
21,1,20250815124554,0,0,-1,-1,-1
22,1,20250815124554,270,270,1,1,1
23,1,20250815124554,189,189,1,1,1
24,1,20250815124554,0,0,-1,-1,-1
25,1,20250815124554,0,0,-1,-1,-1
26,1,20250815124554,260,260,1,1,1
27,1,20250815124554,185,186,1,1,1
28,1,20250815124554,0,0,-1,-1,-1
29,1,20250815124554,364,365,1,1,1
30,1,20250815124554,0,0,-1,-1,-1
31,1,20250815124554,221,221,1,1,1
32,1,20250815124554,0,0,-1,-1,-1
33,1,20250815124554,0,0,-1,-1,-1
34,1,20250815124554,220,219,1,1,1
35,1,20250815124554,152,150,1,1,1
36,1,20250815124554,0,0,-1,-1,-1
37,1,20250815124554,205,205,1,1,1
38,1,20250815124554,206,206,1,1,1
39,1,20250815124554,109,110,1,1,1
40,1,20250815124554,0,0,-1,-1,-1
41,0,20250815124554,0,0,-1,-1,-1
42,1,20250815124554,206,204,1,1,1
43,0,20250815124554,0,0,-1,-1,-1
44,0,20250815124554,0,0,-1,-1,-1
45,0,20250815124554,0,0,-1,-1,-1
46,0,20250815124554,0,0,-1,-1,-1
47,1,20250815124554,180,179,1,1,1
48,0,20250815124554,0,0,-1,-1,-1
49,1,20250815124554,304,304,1,1,1
50,1,20250815124554,190,190,1,1,1
51,1,20250815124554,269,269,1,1,1
52,1,20250815124554,299,300,1,1,1
53,1,20250815124554,149,149,1,1,1
54,1,20250815124554,164,164,1,1,1
55,1,20250815124554,0,0,-1,-1,-1
56,1,20250815124554,0,0,-1,-1,-1
57,1,20250815124554,0,0,-1,-1,-1
58,1,20250815124554,104,104,1,1,1
59,1,20250815124554,164,164,1,1,1
60,1,20250815124554,425,426,1,1,1
61,1,20250815124554,285,285,1,1,1
62,0,20250815124554,1108,1108,1,1,1
63,0,20250815124554,0,0,-1,-1,-1
64,0,20250815124554,0,0,-1,-1,-1
65,1,20250815124554,135,138,2,2,1
66,1,20250815124554,219,196,2,2,1
67,1,20250815124554,217,234,2,2,1
68,1,20250815124554,118,160,2,2,1
69,1,20250815124554,134,146,2,2,1
70,1,20250815124554,135,134,1,1,1
71,0,20250815124554,115,108,1,1,1
72,0,20250815124554,192,227,2,2,1
73,0,20250815124554,126,124,1,1,1
74,0,20250815124554,95,107,2,2,1
75,0,20250815124554,245,228,1,2,2
76,0,20250815124554,92,91,2,2,1
77,1,20250815124554,432,436,1,1,1
78,1,20250815124554,426,426,1,1,1
1,1,20250815125553,305,308,1,1,1
2,1,20250815125553,0,0,-1,-1,-1
3,1,20250815125553,306,306,1,1,1
4,1,20250815125553,326,328,1,1,1
5,1,20250815125553,175,174,1,1,1
6,1,20250815125553,276,275,1,1,1
7,1,20250815125553,185,186,1,1,1
8,0,20250815125553,0,0,-1,-1,-1
9,0,20250815125553,0,0,-1,-1,-1
10,1,20250815125553,171,171,1,1,1
11,1,20250815125553,0,0,-1,-1,-1
12,1,20250815125553,99,100,1,1,1
13,1,20250815125553,232,232,1,1,1
14,0,20250815125553,0,0,-1,-1,-1
15,1,20250815125553,220,221,1,1,1
16,1,20250815125553,238,238,1,1,1
17,1,20250815125553,192,193,1,1,1
18,1,20250815125553,0,0,-1,-1,-1
19,0,20250815125553,0,0,-1,-1,-1
20,0,20250815125553,0,0,-1,-1,-1
21,1,20250815125553,0,0,-1,-1,-1
22,1,20250815125553,270,270,1,1,1
23,1,20250815125553,189,189,1,1,1
24,1,20250815125553,0,0,-1,-1,-1
25,1,20250815125553,0,0,-1,-1,-1
26,1,20250815125553,260,260,1,1,1
27,1,20250815125553,185,186,1,1,1
28,1,20250815125553,0,0,-1,-1,-1
29,1,20250815125553,366,364,1,1,1
30,1,20250815125553,0,0,-1,-1,-1
31,1,20250815125553,219,221,1,1,1
32,1,20250815125553,0,0,-1,-1,-1
33,1,20250815125553,0,0,-1,-1,-1
34,1,20250815125553,220,220,1,1,1
35,1,20250815125553,151,150,1,1,1
36,1,20250815125553,0,0,-1,-1,-1
37,1,20250815125553,205,205,1,1,1
38,1,20250815125553,206,206,1,1,1
39,1,20250815125553,109,109,1,1,1
40,1,20250815125553,0,0,-1,-1,-1
41,0,20250815125553,0,0,-1,-1,-1
42,1,20250815125553,206,208,1,1,1
43,0,20250815125553,0,0,-1,-1,-1
44,0,20250815125553,0,0,-1,-1,-1
45,0,20250815125553,0,0,-1,-1,-1
46,0,20250815125553,0,0,-1,-1,-1
47,1,20250815125553,180,180,1,1,1
48,0,20250815125553,0,0,-1,-1,-1
49,1,20250815125553,304,304,1,1,1
50,1,20250815125553,190,190,1,1,1
51,1,20250815125553,269,269,1,1,1
52,1,20250815125553,299,300,1,1,1
53,1,20250815125553,149,149,1,1,1
54,1,20250815125553,164,164,1,1,1
55,1,20250815125553,0,0,-1,-1,-1
56,1,20250815125553,0,0,-1,-1,-1
57,1,20250815125553,0,0,-1,-1,-1
58,1,20250815125553,104,104,1,1,1
59,1,20250815125553,164,164,1,1,1
60,1,20250815125553,419,421,1,1,1
61,1,20250815125553,286,285,1,1,1
62,0,20250815125553,1108,1108,1,1,1
63,0,20250815125553,0,0,-1,-1,-1
64,0,20250815125553,0,0,-1,-1,-1
65,1,20250815125553,137,185,2,2,1
66,1,20250815125553,203,217,2,2,1
67,1,20250815125553,218,197,2,2,1
68,1,20250815125553,121,127,2,2,1
69,1,20250815125553,132,127,2,2,1
70,1,20250815125553,133,136,1,1,1
71,0,20250815125553,103,107,1,1,1
72,0,20250815125553,181,225,2,2,1
73,0,20250815125553,124,124,1,1,1
74,0,20250815125553,97,121,2,2,1
75,0,20250815125553,242,239,1,1,1
76,0,20250815125553,95,94,2,2,1
77,1,20250815125553,441,436,1,1,1
78,1,20250815125553,425,426,1,1,1
1,1,20250815130554,307,309,1,1,1
2,1,20250815130554,0,0,-1,-1,-1
3,1,20250815130554,306,307,1,1,1
4,1,20250815130554,326,325,1,1,1
5,1,20250815130554,174,174,1,1,1
6,1,20250815130554,276,277,1,1,1
7,1,20250815130554,184,185,1,1,1
8,0,20250815130554,0,0,-1,-1,-1
9,0,20250815130554,0,0,-1,-1,-1
10,1,20250815130554,171,172,1,1,1
11,1,20250815130554,0,0,-1,-1,-1
12,1,20250815130554,100,98,1,1,1
13,1,20250815130554,236,234,1,1,1
14,0,20250815130554,0,0,-1,-1,-1
15,1,20250815130554,220,221,1,1,1
16,1,20250815130554,238,238,1,1,1
17,1,20250815130554,192,192,1,1,1
18,1,20250815130554,0,0,-1,-1,-1
19,0,20250815130554,0,0,-1,-1,-1
20,0,20250815130554,0,0,-1,-1,-1
21,1,20250815130554,0,0,-1,-1,-1
22,1,20250815130554,270,270,1,1,1
23,1,20250815130554,189,189,1,1,1
24,1,20250815130554,0,0,-1,-1,-1
25,1,20250815130554,0,0,-1,-1,-1
26,1,20250815130554,260,260,1,1,1
27,1,20250815130554,185,186,1,1,1
28,1,20250815130554,0,0,-1,-1,-1
29,1,20250815130554,365,365,1,1,1
30,1,20250815130554,0,0,-1,-1,-1
31,1,20250815130554,219,219,1,1,1
32,1,20250815130554,0,0,-1,-1,-1
33,1,20250815130554,0,0,-1,-1,-1
34,1,20250815130554,220,219,1,1,1
35,1,20250815130554,152,150,1,1,1
36,1,20250815130554,0,0,-1,-1,-1
37,1,20250815130554,205,205,1,1,1
38,1,20250815130554,206,206,1,1,1
39,1,20250815130554,109,110,1,1,1
40,1,20250815130554,0,0,-1,-1,-1
41,0,20250815130554,0,0,-1,-1,-1
42,1,20250815130554,206,208,1,1,1
43,0,20250815130554,0,0,-1,-1,-1
44,0,20250815130554,0,0,-1,-1,-1
45,0,20250815130554,0,0,-1,-1,-1
46,0,20250815130554,0,0,-1,-1,-1
47,1,20250815130554,180,180,1,1,1
48,0,20250815130554,0,0,-1,-1,-1
49,1,20250815130554,304,304,1,1,1
50,1,20250815130554,190,190,1,1,1
51,1,20250815130554,269,269,1,1,1
52,1,20250815130554,299,298,1,1,1
53,1,20250815130554,149,149,1,1,1
54,1,20250815130554,164,164,1,1,1
55,1,20250815130554,0,0,-1,-1,-1
56,1,20250815130554,0,0,-1,-1,-1
57,1,20250815130554,0,0,-1,-1,-1
58,1,20250815130554,104,104,1,1,1
59,1,20250815130554,164,164,1,1,1
60,1,20250815130554,418,416,1,1,1
61,1,20250815130554,285,285,1,1,1
62,0,20250815130554,1108,1108,1,1,1
63,0,20250815130554,0,0,-1,-1,-1
64,0,20250815130554,0,0,-1,-1,-1
65,1,20250815130554,137,272,2,1,0
66,1,20250815130554,136,197,2,2,1
67,1,20250815130554,223,234,2,2,1
68,1,20250815130554,116,111,2,2,1
69,1,20250815130554,134,123,2,2,1
70,1,20250815130554,131,138,1,1,1
71,0,20250815130554,107,104,1,1,1
72,0,20250815130554,184,155,2,2,1
73,0,20250815130554,121,123,1,1,1
74,0,20250815130554,93,141,2,2,1
75,0,20250815130554,244,248,1,1,1
76,0,20250815130554,91,104,2,2,1
77,1,20250815130554,431,437,1,1,1
78,1,20250815130554,425,426,1,1,1
1,1,20250815131554,305,306,1,1,1
2,1,20250815131554,0,0,-1,-1,-1
3,1,20250815131554,304,306,1,1,1
4,1,20250815131554,327,325,1,1,1
5,1,20250815131554,174,174,1,1,1
6,1,20250815131554,276,278,1,1,1
7,1,20250815131554,185,186,1,1,1
8,0,20250815131554,0,0,-1,-1,-1
9,0,20250815131554,0,0,-1,-1,-1
10,1,20250815131554,171,172,1,1,1
11,1,20250815131554,0,0,-1,-1,-1
12,1,20250815131554,99,99,1,1,1
13,1,20250815131554,230,233,1,1,1
14,0,20250815131554,0,0,-1,-1,-1
15,1,20250815131554,220,223,1,1,1
16,1,20250815131554,238,238,1,1,1
17,1,20250815131554,192,191,1,1,1
18,1,20250815131554,0,0,-1,-1,-1
19,0,20250815131554,0,0,-1,-1,-1
20,0,20250815131554,0,0,-1,-1,-1
21,1,20250815131554,0,0,-1,-1,-1
22,1,20250815131554,270,270,1,1,1
23,1,20250815131554,189,189,1,1,1
24,1,20250815131554,0,0,-1,-1,-1
25,1,20250815131554,0,0,-1,-1,-1
26,1,20250815131554,260,260,1,1,1
27,1,20250815131554,186,185,1,1,1
28,1,20250815131554,0,0,-1,-1,-1
29,1,20250815131554,364,364,1,1,1
30,1,20250815131554,0,0,-1,-1,-1
31,1,20250815131554,219,219,1,1,1
32,1,20250815131554,0,0,-1,-1,-1
33,1,20250815131554,0,0,-1,-1,-1
34,1,20250815131554,220,220,1,1,1
35,1,20250815131554,150,150,1,1,1
36,1,20250815131554,0,0,-1,-1,-1
37,1,20250815131554,205,205,1,1,1
38,1,20250815131554,205,206,1,1,1
39,1,20250815131554,112,111,1,1,1
40,1,20250815131554,0,0,-1,-1,-1
41,0,20250815131554,0,0,-1,-1,-1
42,1,20250815131554,208,207,1,1,1
43,0,20250815131554,0,0,-1,-1,-1
44,0,20250815131554,0,0,-1,-1,-1
45,0,20250815131554,0,0,-1,-1,-1
46,0,20250815131554,0,0,-1,-1,-1
47,1,20250815131554,180,181,1,1,1
48,0,20250815131554,0,0,-1,-1,-1
49,1,20250815131554,304,304,1,1,1
50,1,20250815131554,190,190,1,1,1
51,1,20250815131554,269,269,1,1,1
52,1,20250815131554,299,300,1,1,1
53,1,20250815131554,149,149,1,1,1
54,1,20250815131554,164,164,1,1,1
55,1,20250815131554,0,0,-1,-1,-1
56,1,20250815131554,0,0,-1,-1,-1
57,1,20250815131554,0,0,-1,-1,-1
58,1,20250815131554,104,104,1,1,1
59,1,20250815131554,164,164,1,1,1
60,1,20250815131554,418,419,1,1,1
61,1,20250815131554,286,285,1,1,1
62,0,20250815131554,1108,1108,1,1,1
63,0,20250815131554,0,0,-1,-1,-1
64,0,20250815131554,0,0,-1,-1,-1
65,1,20250815131554,140,329,2,2,1
66,1,20250815131554,160,187,2,2,1
67,1,20250815131554,219,247,2,2,1
68,1,20250815131554,122,145,2,2,1
69,1,20250815131554,132,134,2,2,1
70,1,20250815131554,133,139,1,1,1
71,0,20250815131554,106,101,1,1,1
72,0,20250815131554,178,212,2,2,1
73,0,20250815131554,122,121,1,1,1
74,0,20250815131554,93,137,2,2,1
75,0,20250815131554,241,252,1,1,1
76,0,20250815131554,91,99,2,2,1
77,1,20250815131554,431,432,1,1,1
78,1,20250815131554,425,426,1,1,1
1,1,20250815132553,307,307,1,1,1
2,1,20250815132553,0,0,-1,-1,-1
3,1,20250815132553,306,306,1,1,1
4,1,20250815132553,326,328,1,1,1
5,1,20250815132553,175,175,1,1,1
6,1,20250815132553,276,274,1,1,1
7,1,20250815132553,185,185,1,1,1
8,0,20250815132553,0,0,-1,-1,-1
9,0,20250815132553,0,0,-1,-1,-1
10,1,20250815132553,171,171,1,1,1
11,1,20250815132553,0,0,-1,-1,-1
12,1,20250815132553,99,100,1,1,1
13,1,20250815132553,231,231,1,1,1
14,0,20250815132553,0,0,-1,-1,-1
15,1,20250815132553,220,219,1,1,1
16,1,20250815132553,238,238,1,1,1
17,1,20250815132553,192,192,1,1,1
18,1,20250815132553,0,0,-1,-1,-1
19,0,20250815132553,0,0,-1,-1,-1
20,0,20250815132553,0,0,-1,-1,-1
21,1,20250815132553,0,0,-1,-1,-1
22,1,20250815132553,270,270,1,1,1
23,1,20250815132553,189,189,1,1,1
24,1,20250815132553,0,0,-1,-1,-1
25,1,20250815132553,0,0,-1,-1,-1
26,1,20250815132553,260,260,1,1,1
27,1,20250815132553,185,184,1,1,1
28,1,20250815132553,0,0,-1,-1,-1
29,1,20250815132553,365,364,1,1,1
30,1,20250815132553,0,0,-1,-1,-1
31,1,20250815132553,219,219,1,1,1
32,1,20250815132553,0,0,-1,-1,-1
33,1,20250815132553,0,0,-1,-1,-1
34,1,20250815132553,220,223,1,1,1
35,1,20250815132553,151,151,1,1,1
36,1,20250815132553,0,0,-1,-1,-1
37,1,20250815132553,205,205,1,1,1
38,1,20250815132553,205,206,1,1,1
39,1,20250815132553,109,111,1,1,1
40,1,20250815132553,0,0,-1,-1,-1
41,0,20250815132553,0,0,-1,-1,-1
42,1,20250815132553,207,209,1,1,1
43,0,20250815132553,0,0,-1,-1,-1
44,0,20250815132553,0,0,-1,-1,-1
45,0,20250815132553,0,0,-1,-1,-1
46,0,20250815132553,0,0,-1,-1,-1
47,1,20250815132553,180,181,1,1,1
48,0,20250815132553,0,0,-1,-1,-1
49,1,20250815132553,304,304,1,1,1
50,1,20250815132553,190,190,1,1,1
51,1,20250815132553,269,269,1,1,1
52,1,20250815132553,299,300,1,1,1
53,1,20250815132553,149,149,1,1,1
54,1,20250815132553,164,164,1,1,1
55,1,20250815132553,0,0,-1,-1,-1
56,1,20250815132553,0,0,-1,-1,-1
57,1,20250815132553,0,0,-1,-1,-1
58,1,20250815132553,104,104,1,1,1
59,1,20250815132553,164,164,1,1,1
60,1,20250815132553,418,416,1,1,1
61,1,20250815132553,285,286,1,1,1
62,0,20250815132553,1108,1108,1,1,1
63,0,20250815132553,0,0,-1,-1,-1
64,0,20250815132553,0,0,-1,-1,-1
65,1,20250815132553,139,200,2,2,1
66,1,20250815132553,158,171,2,2,1
67,1,20250815132553,213,231,2,2,1
68,1,20250815132553,118,108,2,2,1
69,1,20250815132553,133,156,2,2,1
70,1,20250815132553,133,132,2,1,0
71,0,20250815132553,110,104,1,1,1
72,0,20250815132553,191,238,2,2,1
73,0,20250815132553,121,121,1,1,1
74,0,20250815132553,93,118,2,2,1
75,0,20250815132553,236,262,2,1,0
76,0,20250815132553,91,85,2,2,1
77,1,20250815132553,431,431,1,1,1
78,1,20250815132553,425,424,1,1,1
1,1,20250815133554,305,303,1,1,1
2,1,20250815133554,0,0,-1,-1,-1
3,1,20250815133554,306,309,1,1,1
4,1,20250815133554,326,328,1,1,1
5,1,20250815133554,175,176,1,1,1
6,1,20250815133554,276,275,1,1,1
7,1,20250815133554,185,186,1,1,1
8,0,20250815133554,0,0,-1,-1,-1
9,0,20250815133554,0,0,-1,-1,-1
10,1,20250815133554,171,172,1,1,1
11,1,20250815133554,0,0,-1,-1,-1
12,1,20250815133554,99,98,1,1,1
13,1,20250815133554,231,230,1,1,1
14,0,20250815133554,0,0,-1,-1,-1
15,1,20250815133554,220,222,1,1,1
16,1,20250815133554,238,238,1,1,1
17,1,20250815133554,192,193,1,1,1
18,1,20250815133554,0,0,-1,-1,-1
19,0,20250815133554,0,0,-1,-1,-1
20,0,20250815133554,0,0,-1,-1,-1
21,1,20250815133554,0,0,-1,-1,-1
22,1,20250815133554,270,270,1,1,1
23,1,20250815133554,189,189,1,1,1
24,1,20250815133554,0,0,-1,-1,-1
25,1,20250815133554,0,0,-1,-1,-1
26,1,20250815133554,260,260,1,1,1
27,1,20250815133554,185,185,1,1,1
28,1,20250815133554,0,0,-1,-1,-1
29,1,20250815133554,365,365,1,1,1
30,1,20250815133554,0,0,-1,-1,-1
31,1,20250815133554,220,219,1,1,1
32,1,20250815133554,0,0,-1,-1,-1
33,1,20250815133554,0,0,-1,-1,-1
34,1,20250815133554,220,220,1,1,1
35,1,20250815133554,151,151,1,1,1
36,1,20250815133554,0,0,-1,-1,-1
37,1,20250815133554,205,204,1,1,1
38,1,20250815133554,205,205,1,1,1
39,1,20250815133554,109,108,1,1,1
40,1,20250815133554,0,0,-1,-1,-1
41,0,20250815133554,0,0,-1,-1,-1
42,1,20250815133554,206,209,1,1,1
43,0,20250815133554,0,0,-1,-1,-1
44,0,20250815133554,0,0,-1,-1,-1
45,0,20250815133554,0,0,-1,-1,-1
46,0,20250815133554,0,0,-1,-1,-1
47,1,20250815133554,180,182,1,1,1
48,0,20250815133554,0,0,-1,-1,-1
49,1,20250815133554,304,304,1,1,1
50,1,20250815133554,190,190,1,1,1
51,1,20250815133554,269,269,1,1,1
52,1,20250815133554,299,299,1,1,1
53,1,20250815133554,149,149,1,1,1
54,1,20250815133554,164,164,1,1,1
55,1,20250815133554,0,0,-1,-1,-1
56,1,20250815133554,0,0,-1,-1,-1
57,1,20250815133554,0,0,-1,-1,-1
58,1,20250815133554,104,104,1,1,1
59,1,20250815133554,164,164,1,1,1
60,1,20250815133554,417,418,1,1,1
61,1,20250815133554,286,288,1,1,1
62,0,20250815133554,1108,1108,1,1,1
63,0,20250815133554,0,0,-1,-1,-1
64,0,20250815133554,0,0,-1,-1,-1
65,1,20250815133554,136,183,2,2,1
66,1,20250815133554,136,120,2,2,1
67,1,20250815133554,220,205,2,2,1
68,1,20250815133554,118,108,2,2,1
69,1,20250815133554,128,142,2,2,1
70,1,20250815133554,133,130,1,1,1
71,0,20250815133554,104,105,1,1,1
72,0,20250815133554,189,163,2,2,1
73,0,20250815133554,126,119,1,1,1
74,0,20250815133554,92,112,2,2,1
75,0,20250815133554,232,234,2,2,1
76,0,20250815133554,92,85,2,2,1
77,1,20250815133554,431,431,1,1,1
78,1,20250815133554,425,424,1,1,1
1,1,20250815134052,305,302,1,1,1
2,1,20250815134052,0,0,-1,-1,-1
3,1,20250815134052,304,306,1,1,1
4,1,20250815134052,327,326,1,1,1
5,1,20250815134052,174,175,1,1,1
6,1,20250815134052,275,275,1,1,1
7,1,20250815134052,185,186,1,1,1
8,0,20250815134052,0,0,-1,-1,-1
9,0,20250815134052,0,0,-1,-1,-1
10,1,20250815134052,171,172,1,1,1
11,1,20250815134052,0,0,-1,-1,-1
12,1,20250815134052,99,98,1,1,1
13,1,20250815134052,231,230,1,1,1
14,0,20250815134052,0,0,-1,-1,-1
15,1,20250815134052,220,220,1,1,1
16,1,20250815134052,238,238,1,1,1
17,1,20250815134052,192,193,1,1,1
18,1,20250815134052,0,0,-1,-1,-1
19,0,20250815134052,0,0,-1,-1,-1
20,0,20250815134052,0,0,-1,-1,-1
21,1,20250815134052,0,0,-1,-1,-1
22,1,20250815134052,270,270,1,1,1
23,1,20250815134052,189,189,1,1,1
24,1,20250815134052,0,0,-1,-1,-1
25,1,20250815134052,0,0,-1,-1,-1
26,1,20250815134052,260,260,1,1,1
27,1,20250815134052,185,185,1,1,1
28,1,20250815134052,0,0,-1,-1,-1
29,1,20250815134052,366,365,1,1,1
30,1,20250815134052,0,0,-1,-1,-1
31,1,20250815134052,220,220,1,1,1
32,1,20250815134052,0,0,-1,-1,-1
33,1,20250815134052,0,0,-1,-1,-1
34,1,20250815134052,220,218,1,1,1
35,1,20250815134052,151,151,1,1,1
36,1,20250815134052,0,0,-1,-1,-1
37,1,20250815134052,205,206,1,1,1
38,1,20250815134052,206,206,1,1,1
39,1,20250815134052,109,108,1,1,1
40,1,20250815134052,0,0,-1,-1,-1
41,0,20250815134052,0,0,-1,-1,-1
42,1,20250815134052,206,207,1,1,1
43,0,20250815134052,0,0,-1,-1,-1
44,0,20250815134052,0,0,-1,-1,-1
45,0,20250815134052,0,0,-1,-1,-1
46,0,20250815134052,0,0,-1,-1,-1
47,1,20250815134052,180,182,1,1,1
48,0,20250815134052,0,0,-1,-1,-1
49,1,20250815134052,304,304,1,1,1
50,1,20250815134052,190,191,1,1,1
51,1,20250815134052,269,269,1,1,1
52,1,20250815134052,299,299,1,1,1
53,1,20250815134052,149,149,1,1,1
54,1,20250815134052,164,164,1,1,1
55,1,20250815134052,0,0,-1,-1,-1
56,1,20250815134052,0,0,-1,-1,-1
57,1,20250815134052,0,0,-1,-1,-1
58,1,20250815134052,104,104,1,1,1
59,1,20250815134052,164,164,1,1,1
