num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_district,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S093278,19/08/2025,10:45:00,CALL. SEGOVIA / RONDA. SEGOVIA,35,1,Centro,hhtps://wikidata.org/entity/Q1763376,Otro,Despejado,bus,https://wikidata.org/entity/Q5638,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,439276,4473937,false,
2025S093278,19/08/2025,10:45:00,CALL. SEGOVIA / RONDA. SEGOVIA,35,1,Centro,hhtps://wikidata.org/entity/Q1763376,Otro,Despejado,bus,https://wikidata.org/entity/Q5638,Pasajero,Más de 74 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,439276,4473937,false,
2025S093290,19/08/2025,13:20:00,"CALL. ARTURO SORIA, 105",105,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 70 a 74 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,444724,4477931,false,
2025S093290,19/08/2025,13:20:00,"CALL. ARTURO SORIA, 105",105,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,444724,4477931,false,
2025S093291,19/08/2025,13:15:00,"AVDA. ALFONSO XIII, 130",130,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Más de 74 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443420,4478911,false,
2025S093291,19/08/2025,13:15:00,"AVDA. ALFONSO XIII, 130",130,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Peatón,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,443420,4478911,false,
2025S093292,19/08/2025,13:30:00,"CALL. LA PICARA MOLINERA, 56",56,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Colisión fronto-lateral,Despejado,off-road vehicle,https://wikidata.org/entity/Q946596,Conductor,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,,,440329,4467384,false,
2025S093292,19/08/2025,13:30:00,"CALL. LA PICARA MOLINERA, 56",56,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,440329,4467384,false,
2025S093295,19/08/2025,14:52:00,CALL. VIA LUSITANA / AVDA. PESETA,142,11,Carabanchel,hhtps://wikidata.org/entity/Q1001991,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,436838,4468354,false,
2025S093299,19/08/2025,15:21:00,"PASEO. CASTELLANA, 259D",259D,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441836,4481123,false,
2025S093299,19/08/2025,15:21:00,"PASEO. CASTELLANA, 259D",259D,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,441836,4481123,false,
2025S093367,19/08/2025,18:35:00,CALL. VILLABLANCA / CALL. MINERVA,1,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,449270,4472840,false,
2025S093367,19/08/2025,18:35:00,CALL. VILLABLANCA / CALL. MINERVA,1,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,449270,4472840,false,true
2025S093368,19/08/2025,19:25:00,"CALL. PEDRO RICO, 6",6,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Otro,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441572,4481364,false,
2025S093373,19/08/2025,19:30:00,CALL. DON RAMON DE LA CRUZ / CALL. SERRANO,1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441731,4475628,false,
2025S093373,19/08/2025,19:30:00,CALL. DON RAMON DE LA CRUZ / CALL. SERRANO,1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,441731,4475628,false,
2025S093384,19/08/2025,19:24:00,CALL. ACONCAGUA / GTA. RIO URUBAMBA,2,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,446719,4479949,false,
2025S093384,19/08/2025,19:24:00,CALL. ACONCAGUA / GTA. RIO URUBAMBA,2,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Pasajero,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,446719,4479949,false,
2025S093384,19/08/2025,19:24:00,CALL. ACONCAGUA / GTA. RIO URUBAMBA,2,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,446719,4479949,false,
2025S093384,19/08/2025,19:24:00,CALL. ACONCAGUA / GTA. RIO URUBAMBA,2,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,446719,4479949,false,
2025S093385,19/08/2025,20:35:00,"PASEO. RECOLETOS, 2",2,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 55 a 59 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441254,4474583,false,
2025S093385,19/08/2025,20:35:00,"PASEO. RECOLETOS, 2",2,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Peatón,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441254,4474583,false,
2025S093385,19/08/2025,20:35:00,"PASEO. RECOLETOS, 2",2,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Peatón,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441254,4474583,false,
2025S093385,19/08/2025,20:35:00,"PASEO. RECOLETOS, 2",2,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Peatón,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441254,4474583,false,
2025S093386,19/08/2025,19:15:00,"CALL. CLAUDIO COELLO, 72",72,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Más de 74 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,441821,4475644,false,
2025S093386,19/08/2025,19:15:00,"CALL. CLAUDIO COELLO, 72",72,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Peatón,De 10 a 14 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,441821,4475644,false,
2025S093386,19/08/2025,19:15:00,"CALL. CLAUDIO COELLO, 72",72,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Peatón,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,441821,4475644,false,
2025S093388,19/08/2025,20:20:00,"CALL. AYERBE, 20",20,21,Barajas,hhtps://wikidata.org/entity/Q807230,Choque contra obstáculo fijo,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,450983,4480042,false,
2025S093388,19/08/2025,20:20:00,"CALL. AYERBE, 20",20,21,Barajas,hhtps://wikidata.org/entity/Q807230,Choque contra obstáculo fijo,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Pasajero,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,450983,4480042,false,
2025S093388,19/08/2025,20:20:00,"CALL. AYERBE, 20",20,21,Barajas,hhtps://wikidata.org/entity/Q807230,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,450983,4480042,false,
2025S093395,19/08/2025,20:30:00,CALL. LOPEZ DE HOYOS / CALL. CARTAGENA,90,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,,,442688,4477111,false,
2025S093395,19/08/2025,20:30:00,CALL. LOPEZ DE HOYOS / CALL. CARTAGENA,90,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,,,442688,4477111,false,
2025S093417,19/08/2025,20:30:00,"CALL. SANTIAGO BERNABEU, 14",14,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,441581,4477951,false,
2025S093417,19/08/2025,20:30:00,"CALL. SANTIAGO BERNABEU, 14",14,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,,,441581,4477951,false,
2025S093425,19/08/2025,22:30:00,"CALL. VILLAVICIOSA, 46",46,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,434455,4472068,false,
2025S093431,19/08/2025,22:35:00,CALL. FUENCARRAL / GTA. BILBAO,112,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440417,4475648,false,
2025S093431,19/08/2025,22:35:00,CALL. FUENCARRAL / GTA. BILBAO,112,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Atropello a persona,Despejado,car,https://wikidata.org/entity/Q1420,Peatón,De 6 a 9 años,male,https://wikidata.org/entity/Q6581097,,,440417,4475648,false,
2025S093434,19/08/2025,22:10:00,CALL. FRANCISCO SILVELA / CALL. MONTESA,27,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,443008,4475885,false,
2025S093434,19/08/2025,22:10:00,CALL. FRANCISCO SILVELA / CALL. MONTESA,27,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,443008,4475885,false,
2025S093435,19/08/2025,23:12:00,CALL. GENERAL ORAA / PASEO. CASTELLANA,1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441643,4476347,false,
2025S093435,19/08/2025,23:12:00,CALL. GENERAL ORAA / PASEO. CASTELLANA,1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441643,4476347,false,
2025S093435,19/08/2025,23:12:00,CALL. GENERAL ORAA / PASEO. CASTELLANA,1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 18 a 20 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441643,4476347,false,
2025S093435,19/08/2025,23:12:00,CALL. GENERAL ORAA / PASEO. CASTELLANA,1,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,441643,4476347,false,
2025S093436,19/08/2025,22:45:00,"CMNO. VIEJO DE VICALVARO, 7",7,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,,,447652,4472929,false,
2025S093436,19/08/2025,22:45:00,"CMNO. VIEJO DE VICALVARO, 7",7,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión fronto-lateral,,electric vehicle,https://wikidata.org/entity/Q13629441,Conductor,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,,,447652,4472929,false,
2025S093436,19/08/2025,22:45:00,"CMNO. VIEJO DE VICALVARO, 7",7,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión fronto-lateral,,electric vehicle,https://wikidata.org/entity/Q13629441,Pasajero,De 10 a 14 años,male,https://wikidata.org/entity/Q6581097,,,447652,4472929,false,
2025S094378,19/08/2025,16:20:00,"PASEO. ARTILLEROS, 23",23,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,,,448318,4473034,false,
2025S094378,19/08/2025,16:20:00,"PASEO. ARTILLEROS, 23",23,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,female,https://wikidata.org/entity/Q6581072,,,448318,4473034,false,
2025S093448,20/08/2025,02:40:00,CALL. LIBERTAD / CALL. SAN MARCOS,37,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440839,4474744,false,
2025S093448,20/08/2025,02:40:00,CALL. LIBERTAD / CALL. SAN MARCOS,37,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440839,4474744,false,
2025S093451,20/08/2025,03:30:00,AVDA. PESETA / CALL. ARQUITECTURA DE TARRAGONA,6,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,,,435011,4468918,true,
2025S093451,20/08/2025,03:30:00,AVDA. PESETA / CALL. ARQUITECTURA DE TARRAGONA,6,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,435011,4468918,false,
2025S093451,20/08/2025,03:30:00,AVDA. PESETA / CALL. ARQUITECTURA DE TARRAGONA,6,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,435011,4468918,false,
2025S093451,20/08/2025,03:30:00,AVDA. PESETA / CALL. ARQUITECTURA DE TARRAGONA,6,10,Latina,hhtps://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,435011,4468918,false,
2025S093486,20/08/2025,07:20:00,PLAZA. REPUBLICA DEL ECUADOR / CALL. SERRANO,2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,,,442567,4478490,false,
2025S093486,20/08/2025,07:20:00,PLAZA. REPUBLICA DEL ECUADOR / CALL. SERRANO,2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Pasajero,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,,,442567,4478490,false,
2025S093486,20/08/2025,07:20:00,PLAZA. REPUBLICA DEL ECUADOR / CALL. SERRANO,2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,,,442567,4478490,false,
2025S093496,20/08/2025,08:30:00,"CALL. AGASTIA, 91",91,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Más de 74 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,444358,4478128,false,
2025S093511,20/08/2025,08:50:00,"CALL. FELIX CANDELA, 29",29,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,447355,4483083,false,
2025S093511,20/08/2025,08:50:00,"CALL. FELIX CANDELA, 29",29,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,447355,4483083,false,
2025S093514,20/08/2025,08:45:00,"CALL. MARIA DE MOLINA, 27",27,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Otro,,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,,,442062,4476557,false,
2025S093514,20/08/2025,08:45:00,"CALL. MARIA DE MOLINA, 27",27,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Otro,,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,,,442062,4476557,false,
2025S093517,20/08/2025,09:20:00,"CALL. TALBOT, 3",3,12,Usera,hhtps://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,439649,4468630,false,
2025S093517,20/08/2025,09:20:00,"CALL. TALBOT, 3",3,12,Usera,hhtps://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,439649,4468630,false,
2025S093517,20/08/2025,09:20:00,"CALL. TALBOT, 3",3,12,Usera,hhtps://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,439649,4468630,false,
2025S093532,20/08/2025,10:25:00,CALL. CANARIAS / CALL. VARA DE REY,51,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,441497,4472567,false,
2025S093532,20/08/2025,10:25:00,CALL. CANARIAS / CALL. VARA DE REY,51,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,,,441497,4472567,false,
2025S093532,20/08/2025,10:25:00,CALL. CANARIAS / CALL. VARA DE REY,51,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,,,441497,4472567,false,
2025S093534,20/08/2025,08:38:00,AVDA. PAZ / CMNO. VALDERRIBAS,1100,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,443391,4472472,false,
2025S093534,20/08/2025,08:38:00,AVDA. PAZ / CMNO. VALDERRIBAS,1100,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,443391,4472472,false,
2025S093534,20/08/2025,08:38:00,AVDA. PAZ / CMNO. VALDERRIBAS,1100,2,Arganzuela,hhtps://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 18 a 20 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,443391,4472472,false,
2025S093535,20/08/2025,09:45:00,"CALL. LILI ALVAREZ, 0",0,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,437697,4482012,false,
2025S093537,20/08/2025,11:10:00,"CALL. ALCALA, 558",558,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,447725,4477220,false,
2025S093537,20/08/2025,11:10:00,"CALL. ALCALA, 558",558,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,447725,4477220,false,
2025S093542,20/08/2025,11:25:00,"AUTOV. M-30, 06XL70",06XL70,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,444033,4475308,false,
2025S093542,20/08/2025,11:25:00,"AUTOV. M-30, 06XL70",06XL70,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Pasajero,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,,,444033,4475308,false,
2025S093542,20/08/2025,11:25:00,"AUTOV. M-30, 06XL70",06XL70,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,female,https://wikidata.org/entity/Q6581072,,,444033,4475308,false,
2025S093546,20/08/2025,09:58:00,"CALL. MONASTERIOS DE SUSO Y YUSO, 35",35,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Caída,Despejado,motor vehicle,https://wikidata.org/entity/Q752870,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,440935,4483813,false,
2025S093546,20/08/2025,09:58:00,"CALL. MONASTERIOS DE SUSO Y YUSO, 35",35,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Caída,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,440935,4483813,false,
2025S093547,20/08/2025,12:20:00,"CALL. SILVANO, 5",5,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Alcance,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,444910,4478160,false,
2025S093547,20/08/2025,12:20:00,"CALL. SILVANO, 5",5,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,444910,4478160,false,
2025S093550,20/08/2025,12:50:00,AVDA. DAROCA / CALL. VEREDA DEL CARMEN,62,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,bus,https://wikidata.org/entity/Q5638,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,444715,4475598,false,
2025S093550,20/08/2025,12:50:00,AVDA. DAROCA / CALL. VEREDA DEL CARMEN,62,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,bus,https://wikidata.org/entity/Q5638,Pasajero,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,444715,4475598,false,
2025S093550,20/08/2025,12:50:00,AVDA. DAROCA / CALL. VEREDA DEL CARMEN,62,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,bus,https://wikidata.org/entity/Q5638,Pasajero,De 40 a 44 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,444715,4475598,false,
