fecha,cod_municipio,municipio,cod_distrito,distrito,cod_barrio,barrio,num_personas,num_personas_hombres,num_personas_mujeres
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,122,Orcasur,14141,6842,7299
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,123,Sanfermin,23838,11382,12456
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,124,Almendrales,22516,10543,11973
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,125,Moscardo,26623,12435,14188
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,126,Zofio,14336,6733,7603
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,127,Pradolongo,17905,8415,949
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,131,Entrevias,35239,16925,18314
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,132,Sandiego,43574,20793,22781
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,133,Palomerasbajas,40468,18959,21509
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,134,Palomerassureste,42924,20429,22495
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,135,Portazgo,28736,13508,15228
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,136,Numancia,48116,22741,25375
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,141,Pavones,8972,4081,4891
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,142,Horcajo,6371,3045,3326
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,143,Marroquina,26658,12289,14369
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,144,Medialegua,1766,7992,9668
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,145,Fontarron,1729,7841,9449
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,146,Vinateros,16859,7414,9445
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,151,Ventas,48411,21721,2669
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,152,Pueblonuevo,62731,28931,338
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,153,Quintana,24621,10931,1369
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,154,Concepcion,20727,9205,11522
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,155,Sanpascual,17823,8017,9806
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,156,Sanjuanbautista,12484,5828,6656
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,157,Colina,6367,2857,351
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,158,Atalaya,158,687,893
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,159,Costillares,22074,10337,11737
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,161,Palomas,6891,336,3531
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,162,Piovera,14835,7049,7786
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,163,Canillas,40281,18757,21524
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,164,Pinardelrey,52494,24116,28378
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,165,Apostolsantiago,15473,7338,8135
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,166,Valdefuentes,63254,30965,32289
2021-01-01T00:00:00Z,28079,Madrid,17,Villaverde,171,"Villaverdealto,cascohistoricodevillaverde",46637,2218,24457
2021-01-01T00:00:00Z,28079,Madrid,17,Villaverde,172,Sancristobal,16986,8345,8641
2021-01-01T00:00:00Z,28079,Madrid,17,Villaverde,173,Butarque,20722,10048,10674
2021-01-01T00:00:00Z,28079,Madrid,17,Villaverde,174,Losrosales,3779,18145,19645
2021-01-01T00:00:00Z,28079,Madrid,17,Villaverde,175,Ángeles,32673,15229,17444
2021-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,181,Cascohistoricodevallecas,40241,19284,20957
2021-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,182,Santaeugenia,24288,11635,12653
2021-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,183,Ensanchedevallecas,50204,24687,25517
2021-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,191,Cascohistoricodevicalvaro,35548,17141,18407
2021-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,192,Valdebernardo,17546,835,9196
2021-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,193,Valderrivas,17961,8752,9209
2021-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,194,Elcanaveral,443,2254,2176
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,201,Simancas,28451,1346,14991
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,202,Hellin,9359,43,5059
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,203,Amposta,8885,4091,4794
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,204,Arcos,24642,1161,13032
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,205,Rosas,31534,15121,16413
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,206,Rejas,17098,8284,8814
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,207,Canillejas,28925,13556,15369
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,208,Elsalvador,11364,5366,5998
2021-01-01T00:00:00Z,28079,Madrid,21,Barajas,211,Alamedadeosuna,19657,943,10227
2021-01-01T00:00:00Z,28079,Madrid,21,Barajas,212,Aeropuerto,1918,988,930
2021-01-01T00:00:00Z,28079,Madrid,21,Barajas,213,Cascohistoricodebarajas,7504,3593,3911
2021-01-01T00:00:00Z,28079,Madrid,21,Barajas,214,Timon,13334,6379,6955
2021-01-01T00:00:00Z,28079,Madrid,21,Barajas,215,Corralejos,7664,3781,3883
2021-01-01T00:00:00Z,28079,Madrid,Todos,Todos,Todos,Todos,3312310,1545157,1767153
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,1,Centro,140473,71127,69346
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,2,Arganzuela,15566,726,8306
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,3,Retiro,120406,54517,65889
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,4,Salamanca,147854,6522,82634
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,5,Chamartin,147551,66424,81127
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,6,Tetuan,161313,73358,87955
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,7,Chamberi,140866,62136,7873
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,8,Fuencarral-elpardo,249973,11764,132333
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,9,Moncloa-aravaca,121683,55975,65708
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,10,Latina,242139,112282,129857
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,11,Carabanchel,260196,121317,138879
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,12,Usera,142894,67346,75548
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,13,Puentedevallecas,240867,114235,126632
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,14,Moratalaz,95614,43585,52029
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,15,Ciudadlineal,219867,99966,119901
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,16,Hortaleza,193264,91659,101605
2020-01-01T00:00:00Z,28079,Madrid,17,Villaverde,17,Villaverde,154318,73639,80679
2020-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,18,Villadevallecas,114512,5551,59002
2020-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,19,Vicalvaro,74048,35795,38253
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,20,Sanblas-canillejas,161222,76252,8497
2020-01-01T00:00:00Z,28079,Madrid,21,Barajas,21,Barajas,5001,24149,25861
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,11,Palacio,23593,11628,11965
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,12,Embajadores,47048,24497,22551
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,13,Cortes,10771,5365,5406
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,14,Justicia,18021,9161,886
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,15,Universidad,33418,16581,16837
2020-01-01T00:00:00Z,28079,Madrid,1,Centro,16,Sol,7622,3895,3727
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,21,Imperial,22908,10593,12315
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,22,Acacias,36922,17045,19877
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,23,Chopera,20287,9199,11088
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,24,Legazpi,1981,9671,10139
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,25,Delicias,28233,13216,15017
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,26,Palosdemoguer,26289,12276,14013
2020-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,27,Atocha,1211,600,611
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,31,Pacifico,33767,15108,18659
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,32,Adelfas,18785,8655,1013
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,33,Estrella,23354,10765,12589
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,34,Ibiza,21993,9699,12294
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,35,Losjeronimos,7046,3293,3753
2020-01-01T00:00:00Z,28079,Madrid,3,Retiro,36,Ninojesus,15461,6997,8464
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,41,Recoletos,15846,7132,8714
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,42,Goya,29945,13012,16933
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,43,Fuentedelberro,21249,9285,11964
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,44,Guindalera,42306,19146,2316
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,45,Lista,21211,9111,121
2020-01-01T00:00:00Z,28079,Madrid,4,Salamanca,46,Castellana,17297,7534,9763
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,51,Elviso,17433,7843,959
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,52,Prosperidad,3694,16509,20431
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,53,Ciudadjardin,18893,8415,10478
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,54,Hispanoamerica,32042,14388,17654
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,55,Nuevaespana,25015,11347,13668
2020-01-01T00:00:00Z,28079,Madrid,5,Chamartin,56,Castilla,17228,7922,9306
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,61,Bellasvistas,29895,13646,16249
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,62,Cuatrocaminos,35192,15832,1936
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,63,Castillejos,20835,9391,11444
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,64,Almenara,23003,10551,12452
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,65,Valdeacederas,26545,12346,14199
2020-01-01T00:00:00Z,28079,Madrid,6,Tetuan,66,Berruguete,25843,11592,14251
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,71,Gaztambide,23329,10235,13094
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,72,Arapiles,24704,11025,13679
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,73,Trafalgar,25023,11161,13862
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,74,Almagro,19838,8795,11043
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,75,Riosrosas,27569,12132,15437
2020-01-01T00:00:00Z,28079,Madrid,7,Chamberi,76,Vallehermoso,20403,8788,11615
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,81,Elpardo,3472,1724,1748
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,82,Fuentelarreina,3308,15,1808
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,83,Penagrande,44938,20899,24039
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,84,Pilar,46855,21379,25476
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,85,Lapaz,33644,15754,1789
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,86,Valverde,64668,30772,33896
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,87,Mirasierra,34046,16222,17824
2020-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,88,Elgoloso,19042,939,9652
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,91,Casadecampo,13201,6114,7087
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,92,Argüelles,24423,11074,13349
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,93,Ciudaduniversitaria,16395,7483,8912
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,94,Valdezarza,30405,13918,16487
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,95,Valdemarin,6957,3197,376
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,96,Elplantio,2799,129,1509
2020-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,97,Aravaca,27503,12899,14604
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,101,Loscarmenes,17736,839,9346
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,102,Puertadelangel,42362,19529,22833
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,103,Lucero,36783,17091,19692
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,104,Aluche,67418,30925,36493
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,105,Campamento,19848,9216,10632
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,106,Cuatrovientos,5881,2958,2923
2020-01-01T00:00:00Z,28079,Madrid,10,Latina,107,Águilas,52111,24173,27938
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,111,Comillas,23001,10566,12435
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,112,Opanel,33681,15389,18292
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,113,Sanisidro,40023,1871,21313
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,114,Vistaalegre,47602,21731,25871
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,115,Puertabonita,35932,16822,1911
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,116,Buenavista,4801,23198,24812
2020-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,117,Abrantes,31947,14901,17046
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,121,Orcasitas,23173,10898,12275
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,122,Orcasur,14154,6846,7308
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,123,Sanfermin,24001,11441,1256
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,124,Almendrales,22179,10362,11817
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,125,Moscardo,27128,12673,14455
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,126,Zofio,14412,6773,7639
2020-01-01T00:00:00Z,28079,Madrid,12,Usera,127,Pradolongo,17847,8353,9494
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,131,Entrevias,35516,17076,1844
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,132,Sandiego,43899,20957,22942
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,133,Palomerasbajas,4091,19205,21705
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,134,Palomerassureste,43164,2061,22554
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,135,Portazgo,28968,1356,15408
2020-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,136,Numancia,4841,22827,25583
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,141,Pavones,9355,4274,5081
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,142,Horcajo,6435,3074,3361
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,143,Marroquina,27232,12595,14637
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,144,Medialegua,17951,8185,9766
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,145,Fontarron,17519,7935,9584
2020-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,146,Vinateros,17122,7522,96
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,151,Ventas,48891,21942,26949
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,152,Pueblonuevo,63521,29399,34122
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,153,Quintana,25151,1112,14031
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,154,Concepcion,21153,9374,11779
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,155,Sanpascual,18107,8152,9955
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,156,Sanjuanbautista,12725,5923,6802
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,157,Colina,6519,2938,3581
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,158,Atalaya,1555,667,888
2020-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,159,Costillares,22245,10451,11794
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,161,Palomas,6839,3318,3521
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,162,Piovera,14939,7119,782
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,163,Canillas,40838,19028,2181
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,164,Pinardelrey,53162,24529,28633
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,165,Apostolsantiago,15555,7365,819
2020-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,166,Valdefuentes,61931,303,31631
2020-01-01T00:00:00Z,28079,Madrid,17,Villaverde,171,"Villaverdealto,cascohistoricodevillaverde",46749,22228,24521
2020-01-01T00:00:00Z,28079,Madrid,17,Villaverde,172,Sancristobal,16898,8222,8676
2020-01-01T00:00:00Z,28079,Madrid,17,Villaverde,173,Butarque,20026,9704,10322
2020-01-01T00:00:00Z,28079,Madrid,17,Villaverde,174,Losrosales,38107,18336,19771
2020-01-01T00:00:00Z,28079,Madrid,17,Villaverde,175,Ángeles,32538,15149,17389
2020-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,181,Cascohistoricodevallecas,40956,19656,213
2020-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,182,Santaeugenia,24684,11833,12851
2020-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,183,Ensanchedevallecas,48872,24021,24851
2020-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,191,Cascohistoricodevicalvaro,35666,1722,18446
2020-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,192,Valdebernardo,17834,8478,9356
2020-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,193,Valderrivas,1815,8867,9283
2020-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,194,Elcanaveral,2398,123,1168
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,201,Simancas,28698,13574,15124
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,202,Hellin,9342,426,5082
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,203,Amposta,8874,4108,4766
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,204,Arcos,24692,11612,1308
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,205,Rosas,31794,15253,16541
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,206,Rejas,17299,8395,8904
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,207,Canillejas,29047,13607,1544
2020-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,208,Elsalvador,11476,5443,6033
2020-01-01T00:00:00Z,28079,Madrid,21,Barajas,211,Alamedadeosuna,1982,9533,10287
2020-01-01T00:00:00Z,28079,Madrid,21,Barajas,212,Aeropuerto,19,975,925
2020-01-01T00:00:00Z,28079,Madrid,21,Barajas,213,Cascohistoricodebarajas,7683,3688,3995
2020-01-01T00:00:00Z,28079,Madrid,21,Barajas,214,Timon,12853,6151,6702
2020-01-01T00:00:00Z,28079,Madrid,21,Barajas,215,Corralejos,7754,3802,3952
2020-01-01T00:00:00Z,28079,Madrid,Todos,Todos,Todos,Todos,3334730,1554732,1779998
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,1,Centro,134881,67829,67052
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,2,Arganzuela,15383,71631,82199
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,3,Retiro,119379,54098,65281
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,4,Salamanca,146148,64395,81753
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,5,Chamartin,145865,65565,803
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,6,Tetuan,157937,71632,86305
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,7,Chamberi,139448,61308,7814
2019-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,8,Fuencarral-elpardo,246021,115797,130224
2019-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,9,Moncloa-aravaca,119423,54934,64489
2019-01-01T00:00:00Z,28079,Madrid,10,Latina,10,Latina,238154,110401,127753
2019-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,11,Carabanchel,25304,117802,135238
2019-01-01T00:00:00Z,28079,Madrid,12,Usera,12,Usera,139501,65781,7372
2019-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,13,Puentedevallecas,23477,111183,123587
2019-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,14,Moratalaz,94609,43209,514
2019-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,15,Ciudadlineal,21627,9837,1179
2019-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,16,Hortaleza,188267,89307,9896
2019-01-01T00:00:00Z,28079,Madrid,17,Villaverde,17,Villaverde,148883,71017,77866
2019-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,18,Villadevallecas,110436,53675,56761
2019-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,19,Vicalvaro,72126,34848,37278
2019-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,20,Sanblas-canillejas,158166,74743,83423
2019-01-01T00:00:00Z,28079,Madrid,21,Barajas,21,Barajas,48972,23653,25319
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,11,Palacio,22923,11213,1171
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,12,Embajadores,45259,2339,21869
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,13,Cortes,10484,5235,5249
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,14,Justicia,17153,8675,8478
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,15,Universidad,31725,15567,16158
2019-01-01T00:00:00Z,28079,Madrid,1,Centro,16,Sol,7337,3749,3588
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,21,Imperial,22766,10543,12223
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,22,Acacias,36785,16943,19842
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,23,Chopera,19993,9064,10929
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,24,Legazpi,19652,9629,10023
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,25,Delicias,27658,1288,14778
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,26,Palosdemoguer,25801,11999,13802
2019-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,27,Atocha,1175,573,602
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,31,Pacifico,33571,14992,18579
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,32,Adelfas,18474,8532,9942
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,33,Estrella,23306,10798,12508
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,34,Ibiza,21646,9517,12129
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,35,Losjeronimos,7039,3285,3754
2019-01-01T00:00:00Z,28079,Madrid,3,Retiro,36,Ninojesus,15343,6974,8369
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,41,Recoletos,15734,7074,866
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,42,Goya,29649,12836,16813
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,43,Fuentedelberro,21071,9197,11874
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,44,Guindalera,41609,18809,228
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,45,Lista,20961,904,11921
2019-01-01T00:00:00Z,28079,Madrid,4,Salamanca,46,Castellana,17124,7439,9685
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,51,Elviso,17302,7783,9519
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,52,Prosperidad,36651,16374,20277
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,53,Ciudadjardin,18642,8233,10409
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,54,Hispanoamerica,31733,14218,17515
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,55,Nuevaespana,24657,11166,13491
2019-01-01T00:00:00Z,28079,Madrid,5,Chamartin,56,Castilla,1688,7791,9089
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,61,Bellasvistas,29146,13292,15854
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,62,Cuatrocaminos,34608,1558,19028
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,63,Castillejos,20513,9201,11312
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,64,Almenara,22642,10314,12328
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,65,Valdeacederas,26021,12082,13939
2019-01-01T00:00:00Z,28079,Madrid,6,Tetuan,66,Berruguete,25007,11163,13844
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,71,Gaztambide,22891,10062,12829
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,72,Arapiles,24455,10888,13567
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,73,Trafalgar,24696,10958,13738
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,74,Almagro,19807,8726,11081
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,75,Riosrosas,27382,11982,154
2019-01-01T00:00:00Z,28079,Madrid,7,Chamberi,76,Vallehermoso,20217,8692,11525
2019-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,81,Elpardo,3454,1704,175
2019-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,82,Fuentelarreina,3265,1481,1784
2019-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,83,Penagrande,44508,20743,23765
