num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S071444,2025-06-17T00:00:00Z,7:00:00,Avda. Los Rosales / Autov. M-45,151,17,Villaverde,Colision Fronto-lateral,Despejado,Turismo,Conductor,30-34,M,7,Asistencia sanitaria sólo en el lugar del accidente,443281,4465525,false,
2025S071444,2025-06-17T00:00:00Z,7:00:00,Avda. Los Rosales / Autov. M-45,151,17,Villaverde,Colision Fronto-lateral,Despejado,Turismo,Conductor,50-54,M,6,Asistencia sanitaria inmediata en centro de salud o mutua,443281,4465525,false,
2025S071455,2025-06-17T00:00:00Z,7:55:00,Call. Golondrina / Call. Rosas De Aravaca,98,9,Moncloa-aravaca,Colision Fronto-lateral,Despejado,Turismo,Conductor,30-34,F,14,Sin asistencia sanitaria,433424,4477875,false,
2025S071455,2025-06-17T00:00:00Z,7:55:00,Call. Golondrina / Call. Rosas De Aravaca,98,9,Moncloa-aravaca,Colision Fronto-lateral,Despejado,Turismo,Conductor,45-49,F,7,Asistencia sanitaria sólo en el lugar del accidente,433424,4477875,false,
2025S071457,2025-06-17T00:00:00Z,8:15:00,Call. Doctor Esquerdo / Avda. Mediterraneo,175,3,Retiro,Colision Fronto-lateral,Despejado,Camión rígido,Conductor,55-59,M,,,443143,4473158,false,
2025S071457,2025-06-17T00:00:00Z,8:15:00,Call. Doctor Esquerdo / Avda. Mediterraneo,175,3,Retiro,Colision Fronto-lateral,Despejado,Turismo,Conductor,45-49,F,,,443143,4473158,false,
2025S071465,2025-06-17T00:00:00Z,9:05:00,"Call. Edgar Neville, 32",32,6,Tetuan,Colision Lateral,Despejado,Camión rígido,Conductor,40-44,M,14,Sin asistencia sanitaria,440933,4478150,false,
2025S071465,2025-06-17T00:00:00Z,9:05:00,"Call. Edgar Neville, 32",32,6,Tetuan,Colision Lateral,Despejado,Camión rígido,Pasajero,30-34,M,,,440933,4478150,false,
2025S071465,2025-06-17T00:00:00Z,9:05:00,"Call. Edgar Neville, 32",32,6,Tetuan,Colision Lateral,Despejado,Turismo,Conductor,40-44,M,14,Sin asistencia sanitaria,440933,4478150,false,
2025S071465,2025-06-17T00:00:00Z,9:05:00,"Call. Edgar Neville, 32",32,6,Tetuan,Colision Lateral,Despejado,Turismo,Pasajero,50-54,F,14,Sin asistencia sanitaria,440933,4478150,false,
2025S071465,2025-06-17T00:00:00Z,9:05:00,"Call. Edgar Neville, 32",32,6,Tetuan,Colision Lateral,Despejado,Turismo,Pasajero,55-59,M,14,Sin asistencia sanitaria,440933,4478150,false,
2025S071466,2025-06-17T00:00:00Z,8:00:00,"Autov. M-30, 15nc70",15NC70,2,Arganzuela,Alcance,Despejado,Turismo,Conductor,21-24,M,,,439226,4472442,false,
2025S071466,2025-06-17T00:00:00Z,8:00:00,"Autov. M-30, 15nc70",15NC70,2,Arganzuela,Alcance,Despejado,Turismo,Conductor,50-54,M,,,439226,4472442,false,
2025S071472,2025-06-17T00:00:00Z,8:45:00,Ctra. Villaverde A Vallecas / Cmno. Pozo Del Tio Raimundo,283,18,Villa De Vallecas,Colision Lateral,Despejado,Turismo,Conductor,21-24,F,,,445193,4469039,false,
2025S071472,2025-06-17T00:00:00Z,8:45:00,Ctra. Villaverde A Vallecas / Cmno. Pozo Del Tio Raimundo,283,18,Villa De Vallecas,Colision Lateral,Despejado,Turismo,Conductor,65-69,M,,,445193,4469039,false,
2025S071474,2025-06-17T00:00:00Z,9:23:00,Call. Villanueva / Paseo. Recoletos,1,4,Salamanca,Colision Fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,30-34,M,6,Asistencia sanitaria inmediata en centro de salud o mutua,441387,4474950,false,
2025S071474,2025-06-17T00:00:00Z,9:23:00,Call. Villanueva / Paseo. Recoletos,1,4,Salamanca,Colision Fronto-lateral,Despejado,Turismo,Conductor,60-64,M,14,Sin asistencia sanitaria,441387,4474950,false,
2025S071485,2025-06-17T00:00:00Z,9:58:00,Call. Dolores Barranco / Call. Amor Hermoso,10,12,Usera,Atropello A Persona,Despejado,Turismo,Conductor,50-54,M,14,Sin asistencia sanitaria,440288,4470562,false,
2025S071485,2025-06-17T00:00:00Z,9:58:00,Call. Dolores Barranco / Call. Amor Hermoso,10,12,Usera,Atropello A Persona,Despejado,Turismo,Peatón,30-34,F,7,Asistencia sanitaria sólo en el lugar del accidente,440288,4470562,false,
2025S071491,2025-06-17T00:00:00Z,9:15:00,Plaza De España 2,0,1,Centro,Colision Fronto-lateral,,Autobús,Conductor,35-39,M,,,439667,4474968,false,
2025S071491,2025-06-17T00:00:00Z,9:15:00,Plaza De España 2,0,1,Centro,Colision Fronto-lateral,,Turismo,Conductor,35-39,F,,,439667,4474968,false,
2025S071492,2025-06-17T00:00:00Z,8:28:00,"Call. Bravo Murillo, 194",194,6,Tetuan,Colision Fronto-lateral,Despejado,,Conductor,Desconocido,Desconocido,,,440428,4478512,false,
2025S071492,2025-06-17T00:00:00Z,8:28:00,"Call. Bravo Murillo, 194",194,6,Tetuan,Colision Fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,50-54,M,1,Atención en urgencias sin posterior ingreso,440428,4478512,false,
2025S071493,2025-06-17T00:00:00Z,10:10:00,Call. Serrano / Call. Segre,187,5,Chamartin,Caida,Despejado,Bicicleta,Conductor,40-44,M,6,Asistencia sanitaria inmediata en centro de salud o mutua,442148,4477970,false,
2025S071550,2025-06-17T00:00:00Z,8:35:00,"Gta. Arcentales, 0",0,20,San Blas-canillejas,Colision Fronto-lateral,Despejado,Turismo,Conductor,30-34,M,14,Sin asistencia sanitaria,449417,4475625,false,
2025S071550,2025-06-17T00:00:00Z,8:35:00,"Gta. Arcentales, 0",0,20,San Blas-canillejas,Colision Fronto-lateral,Despejado,Turismo,Conductor,40-44,M,,,449417,4475625,false,
2025S071564,2025-06-17T00:00:00Z,6:50:00,"Call. Alcalde Sainz De Baranda, 35",35,3,Retiro,Atropello A Persona,Despejado,Turismo,Conductor,50-54,M,14,Sin asistencia sanitaria,442856,4474253,false,
2025S071564,2025-06-17T00:00:00Z,6:50:00,"Call. Alcalde Sainz De Baranda, 35",35,3,Retiro,Atropello A Persona,Despejado,Turismo,Peatón,45-49,F,2,Ingreso inferior o igual a 24 horas,442856,4474253,false,
2025S071566,2025-06-17T00:00:00Z,11:25:00,"Call. Santa Adela, 15",15,16,Hortaleza,Colision Fronto-lateral,Despejado,Turismo,Conductor,Más74,F,14,Sin asistencia sanitaria,444953,4481035,false,
2025S071566,2025-06-17T00:00:00Z,11:25:00,"Call. Santa Adela, 15",15,16,Hortaleza,Colision Fronto-lateral,Despejado,VMU eléctrico,Conductor,18-20,M,2,Ingreso inferior o igual a 24 horas,444953,4481035,false,
2025S071572,2025-06-17T00:00:00Z,12:14:00,Avda. Camino De Santiago / Call. Puerto De Somport,1B,8,Fuencarral-el Pardo,Caida,Despejado,Motocicleta > 125cc,Conductor,50-54,M,6,Asistencia sanitaria inmediata en centro de salud o mutua,442915,4483042,false,
2025S071577,2025-06-17T00:00:00Z,12:10:00,Call. Ariza / Call. Alcaravan,4,10,Latina,Atropello A Persona,Despejado,Furgoneta,Conductor,40-44,F,14,Sin asistencia sanitaria,437226,4471892,false,
2025S071577,2025-06-17T00:00:00Z,12:10:00,Call. Ariza / Call. Alcaravan,4,10,Latina,Atropello A Persona,Despejado,Furgoneta,Peatón,45-49,F,14,Sin asistencia sanitaria,437226,4471892,false,
2025S071579,2025-06-17T00:00:00Z,12:45:00,"Autov. M-30 Calzada Int Lateral Km 8,900",08NL90,3,Retiro,Alcance,Despejado,Turismo,Conductor,25-29,M,14,Sin asistencia sanitaria,443560,4473191,false,
2025S071579,2025-06-17T00:00:00Z,12:45:00,"Autov. M-30 Calzada Int Lateral Km 8,900",08NL90,3,Retiro,Alcance,Despejado,Turismo,Conductor,60-64,M,14,Sin asistencia sanitaria,443560,4473191,false,
2025S071579,2025-06-17T00:00:00Z,12:45:00,"Autov. M-30 Calzada Int Lateral Km 8,900",08NL90,3,Retiro,Alcance,Despejado,Turismo,Pasajero,50-54,F,14,Sin asistencia sanitaria,443560,4473191,false,
2025S071586,2025-06-17T00:00:00Z,10:40:00,Avda. Francisco Pi Y Margall / Autov. A-1,3,16,Hortaleza,Colision Fronto-lateral,,Camión rígido,Conductor,35-39,M,,,444484,4482187,false,
2025S071586,2025-06-17T00:00:00Z,10:40:00,Avda. Francisco Pi Y Margall / Autov. A-1,3,16,Hortaleza,Colision Fronto-lateral,,Turismo,Conductor,70-74,F,,,444484,4482187,false,
2025S071591,2025-06-17T00:00:00Z,12:40:00,Avda. Albufera / Autov. M-40,306,13,Puente De Vallecas,Colision Lateral,Despejado,Camión rígido,Conductor,55-59,M,14,Sin asistencia sanitaria,446204,4470626,false,
2025S071591,2025-06-17T00:00:00Z,12:40:00,Avda. Albufera / Autov. M-40,306,13,Puente De Vallecas,Colision Lateral,Despejado,Turismo,Conductor,40-44,F,,,446204,4470626,false,
2025S071595,2025-06-17T00:00:00Z,13:00:00,"Call. Miguel Angel, 8",8,7,Chamberi,Colision Lateral,Despejado,Turismo,Conductor,30-34,M,,,441372,4476141,false,
2025S071595,2025-06-17T00:00:00Z,13:00:00,"Call. Miguel Angel, 8",8,7,Chamberi,Colision Lateral,Despejado,Turismo,Conductor,Más74,M,,,441372,4476141,false,
2025S071595,2025-06-17T00:00:00Z,13:00:00,"Call. Miguel Angel, 8",8,7,Chamberi,Colision Lateral,Despejado,Turismo,Pasajero,Más74,F,,,441372,4476141,false,
2025S071602,2025-06-17T00:00:00Z,12:45:00,"Call. San Hermenegildo, 22",22,1,Centro,Choque Contra Obstaculo Fijo,Despejado,Furgoneta,Conductor,45-49,M,14,Sin asistencia sanitaria,439971,4475543,false,
2025S071608,2025-06-17T00:00:00Z,13:20:00,"Call. Antonio Lopez, 69",69,11,Carabanchel,Colision Fronto-lateral,Despejado,Turismo,Conductor,45-49,F,,,440007,4471691,false,
2025S071608,2025-06-17T00:00:00Z,13:20:00,"Call. Antonio Lopez, 69",69,11,Carabanchel,Colision Fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,440007,4471691,false,
2025S071610,2025-06-17T00:00:00Z,13:50:00,Avda. Gran Via De Villaverde / Call. San Jenaro,10,17,Villaverde,Colision Lateral,,Furgoneta,Conductor,40-44,M,,,440100,4465837,false,
2025S071610,2025-06-17T00:00:00Z,13:50:00,Avda. Gran Via De Villaverde / Call. San Jenaro,10,17,Villaverde,Colision Lateral,,Furgoneta,Conductor,50-54,M,14,Sin asistencia sanitaria,440100,4465837,false,
2025S071610,2025-06-17T00:00:00Z,13:50:00,Avda. Gran Via De Villaverde / Call. San Jenaro,10,17,Villaverde,Colision Lateral,,Furgoneta,Pasajero,35-39,M,14,Sin asistencia sanitaria,440100,4465837,false,
2025S071612,2025-06-17T00:00:00Z,12:50:00,"Call. Mayor, 66",66,1,Centro,Atropello A Persona,Despejado,Turismo,Conductor,50-54,M,14,Sin asistencia sanitaria,439770,4474136,false,
2025S071612,2025-06-17T00:00:00Z,12:50:00,"Call. Mayor, 66",66,1,Centro,Atropello A Persona,Despejado,Turismo,Peatón,40-44,F,1,Atención en urgencias sin posterior ingreso,439770,4474136,false,
2025S071613,2025-06-17T00:00:00Z,14:00:00,Call. Beatriz De Bobadilla / Call. Pedro Justo Dorado Dellmans,7,9,Moncloa-aravaca,Caida,Despejado,Motocicleta > 125cc,Conductor,65-69,M,7,Asistencia sanitaria sólo en el lugar del accidente,439410,4477709,false,
2025S071613,2025-06-17T00:00:00Z,14:00:00,Call. Beatriz De Bobadilla / Call. Pedro Justo Dorado Dellmans,7,9,Moncloa-aravaca,Caida,Despejado,Turismo,Conductor,Más74,M,14,Sin asistencia sanitaria,439410,4477709,false,
2025S071615,2025-06-17T00:00:00Z,13:10:00,Plaza. Conde De Casal / Call. Doctor Esquerdo,7,3,Retiro,Caida,Despejado,Motocicleta hasta 125cc,Conductor,65-69,M,1,Atención en urgencias sin posterior ingreso,443126,4473090,false,
2025S071615,2025-06-17T00:00:00Z,13:10:00,Plaza. Conde De Casal / Call. Doctor Esquerdo,7,3,Retiro,Caida,Despejado,Motocicleta hasta 125cc,Pasajero,55-59,F,1,Atención en urgencias sin posterior ingreso,443126,4473090,false,
2025S071616,2025-06-17T00:00:00Z,13:10:00,Call. Minerva / Avda. Aurora Boreal,79,19,Vicalvaro,Colision Fronto-lateral,Despejado,Turismo,Conductor,21-24,M,2,Ingreso inferior o igual a 24 horas,448823,4472228,false,
2025S071616,2025-06-17T00:00:00Z,13:10:00,Call. Minerva / Avda. Aurora Boreal,79,19,Vicalvaro,Colision Fronto-lateral,Despejado,Turismo,Conductor,35-39,M,14,Sin asistencia sanitaria,448823,4472228,false,
2025S071616,2025-06-17T00:00:00Z,13:10:00,Call. Minerva / Avda. Aurora Boreal,79,19,Vicalvaro,Colision Fronto-lateral,Despejado,Turismo,Pasajero,35-39,M,2,Ingreso inferior o igual a 24 horas,448823,4472228,false,
2025S071617,2025-06-17T00:00:00Z,13:20:00,Pk 5.600,05NC56,4,Salamanca,Alcance,,Furgoneta,Conductor,40-44,M,14,Sin asistencia sanitaria,443975,4476064,false,
2025S071617,2025-06-17T00:00:00Z,13:20:00,Pk 5.600,05NC56,4,Salamanca,Alcance,,Turismo,Conductor,30-34,M,14,Sin asistencia sanitaria,443975,4476064,false,
2025S071617,2025-06-17T00:00:00Z,13:20:00,Pk 5.600,05NC56,4,Salamanca,Alcance,,Turismo,Conductor,55-59,M,,,443975,4476064,false,
2025S071617,2025-06-17T00:00:00Z,13:20:00,Pk 5.600,05NC56,4,Salamanca,Alcance,,Turismo,Conductor,55-59,M,14,Sin asistencia sanitaria,443975,4476064,false,
2025S071618,2025-06-17T00:00:00Z,14:15:00,Call. Mercurio / Call. Jardin De La Duquesa,34,19,Vicalvaro,Atropello A Persona,Despejado,Turismo,Conductor,55-59,M,14,Sin asistencia sanitaria,448788,4472863,false,
2025S071618,2025-06-17T00:00:00Z,14:15:00,Call. Mercurio / Call. Jardin De La Duquesa,34,19,Vicalvaro,Atropello A Persona,Despejado,Turismo,Peatón,60-64,F,2,Ingreso inferior o igual a 24 horas,448788,4472863,false,
2025S071619,2025-06-17T00:00:00Z,14:10:00,Call. Esteban Carros / Call. Cabo De Tarifa,2,13,Puente De Vallecas,Colision Fronto-lateral,Despejado,Turismo,Conductor,40-44,F,7,Asistencia sanitaria sólo en el lugar del accidente,444029,4469112,false,
2025S071619,2025-06-17T00:00:00Z,14:10:00,Call. Esteban Carros / Call. Cabo De Tarifa,2,13,Puente De Vallecas,Colision Fronto-lateral,Despejado,Turismo,Conductor,50-54,M,14,Sin asistencia sanitaria,444029,4469112,false,
2025S071619,2025-06-17T00:00:00Z,14:10:00,Call. Esteban Carros / Call. Cabo De Tarifa,2,13,Puente De Vallecas,Colision Fronto-lateral,Despejado,Turismo,Conductor,55-59,M,7,Asistencia sanitaria sólo en el lugar del accidente,444029,4469112,false,
2025S071622,2025-06-17T00:00:00Z,15:30:00,Call. General Ricardos / Call. Linares,168,11,Carabanchel,Colision Fronto-lateral,Nublado,Furgoneta,Conductor,30-34,M,7,Asistencia sanitaria sólo en el lugar del accidente,437780,4471049,false,
2025S071622,2025-06-17T00:00:00Z,15:30:00,Call. General Ricardos / Call. Linares,168,11,Carabanchel,Colision Fronto-lateral,Nublado,Motocicleta > 125cc,Conductor,45-49,M,3,Ingreso superior a 24 horas,437780,4471049,false,
2025S071627,2025-06-17T00:00:00Z,15:30:00,"Avda. Cardenal Herrera Oria, 82",82,8,Fuencarral-el Pardo,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,35-39,M,5,Asistencia sanitaria ambulatoria con posterioridad,441377,4482481,false,
2025S071627,2025-06-17T00:00:00Z,15:30:00,"Avda. Cardenal Herrera Oria, 82",82,8,Fuencarral-el Pardo,Alcance,Despejado,Turismo,Conductor,45-49,F,14,Sin asistencia sanitaria,441377,4482481,false,
2025S071635,2025-06-17T00:00:00Z,14:40:00,Calle Fuente Carrantona,57,14,Moratalaz,Colision Lateral,Despejado,Turismo,Conductor,45-49,F,,,446703,4473836,false,
2025S071635,2025-06-17T00:00:00Z,14:40:00,Calle Fuente Carrantona,57,14,Moratalaz,Colision Lateral,Despejado,Turismo,Conductor,55-59,M,,,446703,4473836,false,
2025S071663,2025-06-17T00:00:00Z,15:27:00,Avda. Hispanidad / Plaza. Mar,10,21,Barajas,Caida,Despejado,Furgoneta,Conductor,35-39,M,14,Sin asistencia sanitaria,450134,4478139,false,
2025S071663,2025-06-17T00:00:00Z,15:27:00,Avda. Hispanidad / Plaza. Mar,10,21,Barajas,Caida,Despejado,Motocicleta hasta 125cc,Conductor,35-39,M,7,Asistencia sanitaria sólo en el lugar del accidente,450134,4478139,false,
2025S071741,2025-06-17T00:00:00Z,18:00:00,"Call. Virgen De Africa, 42",42,15,Ciudad Lineal,Colision Frontal,Nublado,Turismo,Conductor,40-44,F,14,Sin asistencia sanitaria,444423,4476920,false,
2025S071741,2025-06-17T00:00:00Z,18:00:00,"Call. Virgen De Africa, 42",42,15,Ciudad Lineal,Colision Frontal,Nublado,Turismo,Conductor,Desconocido,Desconocido,,,444423,4476920,false,
2025S071748,2025-06-17T00:00:00Z,14:54:00,Call. Alcala / Call. Gutierrez Canales,590,20,San Blas-canillejas,Colision Lateral,Despejado,Autobús,Conductor,50-54,M,,,448074,4477505,false,
2025S071748,2025-06-17T00:00:00Z,14:54:00,Call. Alcala / Call. Gutierrez Canales,590,20,San Blas-canillejas,Colision Lateral,Despejado,Furgoneta,Conductor,70-74,F,,,448074,4477505,false,
2025S071754,2025-06-17T00:00:00Z,17:15:00,"Call. Alcala, 380",380,15,Ciudad Lineal,Alcance,Lluvia débil,Todo terreno,Conductor,45-49,M,14,Sin asistencia sanitaria,445555,4476357,false,
2025S071754,2025-06-17T00:00:00Z,17:15:00,"Call. Alcala, 380",380,15,Ciudad Lineal,Alcance,Lluvia débil,Turismo,Conductor,35-39,F,7,Asistencia sanitaria sólo en el lugar del accidente,445555,4476357,false,
2025S071758,2025-06-17T00:00:00Z,18:18:00,"Call. Lago Titicaca, 15",15,19,Vicalvaro,Colision Fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,25-29,M,1,Atención en urgencias sin posterior ingreso,448389,4472574,false,
2025S071758,2025-06-17T00:00:00Z,18:18:00,"Call. Lago Titicaca, 15",15,19,Vicalvaro,Colision Fronto-lateral,Despejado,Turismo,Conductor,60-64,M,14,Sin asistencia sanitaria,448389,4472574,false,
2025S071760,2025-06-17T00:00:00Z,18:20:00,Call. Eugenia De Montijo / Avda. Nuestra Señora De Fatima,92,11,Carabanchel,Colision Lateral,Despejado,Turismo,Conductor,25-29,M,,,436446,4469955,false,
2025S071760,2025-06-17T00:00:00Z,18:20:00,Call. Eugenia De Montijo / Avda. Nuestra Señora De Fatima,92,11,Carabanchel,Colision Lateral,Despejado,Turismo,Conductor,50-54,M,,,436446,4469955,false,
2025S071760,2025-06-17T00:00:00Z,18:20:00,Call. Eugenia De Montijo / Avda. Nuestra Señora De Fatima,92,11,Carabanchel,Colision Lateral,Despejado,Turismo,Pasajero,25-29,F,,,436446,4469955,false,
2025S071761,2025-06-17T00:00:00Z,16:45:00,"Call. Alcala, 337",337,15,Ciudad Lineal,Caida,Lluvia débil,Furgoneta,Conductor,50-54,M,14,Sin asistencia sanitaria,445002,4476033,false,
2025S071761,2025-06-17T00:00:00Z,16:45:00,"Call. Alcala, 337",337,15,Ciudad Lineal,Caida,Lluvia débil,Motocicleta > 125cc,Conductor,30-34,M,7,Asistencia sanitaria sólo en el lugar del accidente,445002,4476033,false,
2025S071764,2025-06-17T00:00:00Z,15:35:00,Call. General Lacy / Call. Ramirez De Prado,58,2,Arganzuela,Caida,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,21-24,M,2,Ingreso inferior o igual a 24 horas,441343,4472363,false,
2025S071765,2025-06-17T00:00:00Z,19:30:00,Call. Palos De La Frontera / Call. Batalla Del Salado,19,1,Centro,Caida,Despejado,Bicicleta,Conductor,55-59,M,7,Asistencia sanitaria sólo en el lugar del accidente,440950,4472733,false,
2025S071766,2025-06-17T00:00:00Z,18:08:00,Autov. A-6 / Avda. Padre Huidobro,+00800E,9,Moncloa-aravaca,Caida,Despejado,Motocicleta > 125cc,Conductor,35-39,M,7,Asistencia sanitaria sólo en el lugar del accidente,437885,4477322,false,
2025S071785,2025-06-17T00:00:00Z,17:50:00,Avda. Gran Via De Villaverde / Call. Clara Schumann,20,17,Villaverde,Caida,LLuvia intensa,Motocicleta hasta 125cc,Conductor,21-24,M,2,Ingreso inferior o igual a 24 horas,441939,4467335,false,
2025S071808,2025-06-17T00:00:00Z,15:15:00,"Call. Amador De Los Rios, 4",4,7,Chamberi,Colision Fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,Desconocido,Desconocido,,,441369,4475427,false,
2025S071808,2025-06-17T00:00:00Z,15:15:00,"Call. Amador De Los Rios, 4",4,7,Chamberi,Colision Fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,Desconocido,Desconocido,,,441369,4475427,false,
2025S071808,2025-06-17T00:00:00Z,15:15:00,"Call. Amador De Los Rios, 4",4,7,Chamberi,Colision Fronto-lateral,Despejado,Turismo,Conductor,35-39,M,14,Sin asistencia sanitaria,441369,4475427,false,
2025S071809,2025-06-17T00:00:00Z,19:50:00,"Autov. A-42, +00500e",+00500E,12,Usera,Colision Lateral,Despejado,Turismo,Conductor,35-39,M,14,Sin asistencia sanitaria,438880,4469206,false,
2025S071809,2025-06-17T00:00:00Z,19:50:00,"Autov. A-42, +00500e",+00500E,12,Usera,Colision Lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,,,438880,4469206,false,
2025S071822,2025-06-17T00:00:00Z,20:05:00,"Call. Aguacate, 21",21,11,Carabanchel,Colision Fronto-lateral,Despejado,Turismo,Conductor,35-39,M,14,Sin asistencia sanitaria,436619,4469194,false,
2025S071822,2025-06-17T00:00:00Z,20:05:00,"Call. Aguacate, 21",21,11,Carabanchel,Colision Fronto-lateral,Despejado,Turismo,Conductor,45-49,M,14,Sin asistencia sanitaria,436619,4469194,false,
2025S071840,2025-06-17T00:00:00Z,19:05:00,Call. Collados / Call. Los Urquiza,2,15,Ciudad Lineal,Colision Fronto-lateral,Despejado,Turismo,Conductor,40-44,F,14,Sin asistencia sanitaria,444948,4475816,false,
2025S071840,2025-06-17T00:00:00Z,19:05:00,Call. Collados / Call. Los Urquiza,2,15,Ciudad Lineal,Colision Fronto-lateral,Despejado,Turismo,Conductor,60-64,M,14,Sin asistencia sanitaria,444948,4475816,false,
2025S071840,2025-06-17T00:00:00Z,19:05:00,Call. Collados / Call. Los Urquiza,2,15,Ciudad Lineal,Colision Fronto-lateral,Despejado,Turismo,Pasajero,40-44,M,7,Asistencia sanitaria sólo en el lugar del accidente,444948,4475816,false,
2025S071840,2025-06-17T00:00:00Z,19:05:00,Call. Collados / Call. Los Urquiza,2,15,Ciudad Lineal,Colision Fronto-lateral,Despejado,Turismo,Pasajero,Más74,M,14,Sin asistencia sanitaria,444948,4475816,false,
2025S071845,2025-06-17T00:00:00Z,19:30:00,Avda. Aragon / Call. Cigoitia,330,20,San Blas-canillejas,Alcance,Despejado,Motocicleta > 125cc,Conductor,50-54,M,1,Atención en urgencias sin posterior ingreso,450854,4477803,false,
2025S071845,2025-06-17T00:00:00Z,19:30:00,Avda. Aragon / Call. Cigoitia,330,20,San Blas-canillejas,Alcance,Despejado,Turismo,Conductor,50-54,F,14,Sin asistencia sanitaria,450854,4477803,false,
2025S071848,2025-06-17T00:00:00Z,19:25:00,"Autov. M-30, 14rl02",14RL02,11,Carabanchel,Alcance,,Motocicleta > 125cc,Conductor,40-44,M,,,440020,4471873,false,
