num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S042374,2025-04-14T00:00:00Z,00:50,call. alcaudon / call. jose montalvo,6,11,carabanchel,https://www.wikidata.org/entity/Q1001991,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,437918,4472081,false,
2025S042389,2025-04-14T00:00:00Z,02:00,call. jardinera / avda. albufera,0,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,caida,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,446553,4470400,true,
2025S042397,2025-04-14T00:00:00Z,01:20,"call. barco, 37",37,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,,,440415,4474936,false,
2025S042397,2025-04-14T00:00:00Z,01:20,"call. barco, 37",37,1,centro,https://www.wikidata.org/entity/Q1763376,colision lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,,,440415,4474936,false,
2025S042400,2025-04-14T00:00:00Z,02:15,avda. albufera / call. puerto de canfranc,66,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,21-24,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,443612,4471902,false,
2025S042400,2025-04-14T00:00:00Z,02:15,avda. albufera / call. puerto de canfranc,66,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,443612,4471902,false,
2025S042400,2025-04-14T00:00:00Z,02:15,avda. albufera / call. puerto de canfranc,66,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,15-17,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,443612,4471902,false,
2025S042400,2025-04-14T00:00:00Z,02:15,avda. albufera / call. puerto de canfranc,66,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,21-24,man,https://www.wikidata.org/entity/Q8441,2,ingreso inferior o igual a 24 horas,443612,4471902,false,
2025S042400,2025-04-14T00:00:00Z,02:15,avda. albufera / call. puerto de canfranc,66,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,pasajero,25-29,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,443612,4471902,false,
2025S042417,2025-04-14T00:00:00Z,06:30,avda. sur del aeropuerto de barajas / call. hotel,2,21,barajas,https://www.wikidata.org/entity/Q807230,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,1,atención en urgencias sin posterior ingreso,451103,4477951,false,
2025S042417,2025-04-14T00:00:00Z,06:30,avda. sur del aeropuerto de barajas / call. hotel,2,21,barajas,https://www.wikidata.org/entity/Q807230,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,woman,https://www.wikidata.org/entity/Q467,1,atención en urgencias sin posterior ingreso,451103,4477951,false,
2025S042420,2025-04-14T00:00:00Z,07:25,call. principe de vergara / call. francisco silvela,109,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,,,442417,4476687,false,
2025S042424,2025-04-14T00:00:00Z,07:25,avda. conocimiento / ctra. villaverde a vallecas,1,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,,,443617,4468793,false,
2025S042424,2025-04-14T00:00:00Z,07:25,avda. conocimiento / ctra. villaverde a vallecas,1,13,puente de vallecas,https://www.wikidata.org/entity/Q2003054,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,woman,https://www.wikidata.org/entity/Q467,,,443617,4468793,false,
2025S042441,2025-04-14T00:00:00Z,08:20,"call. francisco villaespesa, 10",10,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,18-20,man,https://www.wikidata.org/entity/Q8441,,,445287,4475592,false,
2025S042441,2025-04-14T00:00:00Z,08:20,"call. francisco villaespesa, 10",10,15,ciudad lineal,https://www.wikidata.org/entity/Q1763694,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,70-74,man,https://www.wikidata.org/entity/Q8441,,,445287,4475592,false,
2025S042442,2025-04-14T00:00:00Z,09:06,avda. democracia / avda. democracia,41,19,vicalvaro,https://www.wikidata.org/entity/Q589403,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,447516,4471468,false,
2025S042469,2025-04-14T00:00:00Z,11:15,"call. consuelo guzman, 11",11,11,carabanchel,https://www.wikidata.org/entity/Q1001991,choque contra obstaculo fijo,,truck,https://www.wikidata.org/entity/Q43193,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,436015,4469790,false,
2025S042469,2025-04-14T00:00:00Z,11:15,"call. consuelo guzman, 11",11,11,carabanchel,https://www.wikidata.org/entity/Q1001991,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,,,436015,4469790,false,
2025S042509,2025-04-14T00:00:00Z,12:00,call. luchana / call. francisco de rojas,21,7,chamberi,https://www.wikidata.org/entity/Q1763370,colision fronto-lateral,nublado,panel van,https://www.wikidata.org/entity/Q357884,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440623,4475790,false,
2025S042509,2025-04-14T00:00:00Z,12:00,call. luchana / call. francisco de rojas,21,7,chamberi,https://www.wikidata.org/entity/Q1763370,colision fronto-lateral,nublado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,440623,4475790,false,
2025S042519,2025-04-14T00:00:00Z,10:40,call. francos rodriguez / call. jeronima llorente,36,6,tetuan,https://www.wikidata.org/entity/Q1773540,colision fronto-lateral,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,más74,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,440228,4478663,false,
2025S042519,2025-04-14T00:00:00Z,10:40,call. francos rodriguez / call. jeronima llorente,36,6,tetuan,https://www.wikidata.org/entity/Q1773540,colision fronto-lateral,nublado,electric scooter,https://www.wikidata.org/entity/Q1327012,conductor,30-34,woman,https://www.wikidata.org/entity/Q467,2,ingreso inferior o igual a 24 horas,440228,4478663,false,
2025S042527,2025-04-14T00:00:00Z,11:45,"call. corregidor juan francisco de lujan, 17",17,14,moratalaz,https://www.wikidata.org/entity/Q2076109,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,444936,4472718,false,
2025S042527,2025-04-14T00:00:00Z,11:45,"call. corregidor juan francisco de lujan, 17",17,14,moratalaz,https://www.wikidata.org/entity/Q2076109,choque contra obstaculo fijo,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,más74,man,https://www.wikidata.org/entity/Q8441,,,444936,4472718,false,
2025S042532,2025-04-14T00:00:00Z,11:58,"avda. america, 32",32,4,salamanca,https://www.wikidata.org/entity/Q1773521,colision multiple,nublado,panel van,https://www.wikidata.org/entity/Q357884,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,443293,4476891,false,
2025S042532,2025-04-14T00:00:00Z,11:58,"avda. america, 32",32,4,salamanca,https://www.wikidata.org/entity/Q1773521,colision multiple,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,25-29,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443293,4476891,false,
2025S042532,2025-04-14T00:00:00Z,11:58,"avda. america, 32",32,4,salamanca,https://www.wikidata.org/entity/Q1773521,colision multiple,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,25-29,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,443293,4476891,false,
2025S042532,2025-04-14T00:00:00Z,11:58,"avda. america, 32",32,4,salamanca,https://www.wikidata.org/entity/Q1773521,colision multiple,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,443293,4476891,false,
2025S042542,2025-04-14T00:00:00Z,15:00,"call. sandalo, 5",5,16,hortaleza,https://www.wikidata.org/entity/Q1928529,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,,,447778,4478096,false,
2025S042542,2025-04-14T00:00:00Z,15:00,"call. sandalo, 5",5,16,hortaleza,https://www.wikidata.org/entity/Q1928529,alcance,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,447778,4478096,false,
2025S042561,2025-04-14T00:00:00Z,15:05,"call. torre arias, 16",16,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,choque contra obstaculo fijo,nublado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,448148,4477392,false,
2025S042584,2025-04-14T00:00:00Z,17:25,avda. ciudad de barcelona / inter. puente de vallecas,226,3,retiro,https://www.wikidata.org/entity/Q2002296,colision fronto-lateral,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,443172,4472173,false,
2025S042584,2025-04-14T00:00:00Z,17:25,avda. ciudad de barcelona / inter. puente de vallecas,226,3,retiro,https://www.wikidata.org/entity/Q2002296,colision fronto-lateral,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,443172,4472173,false,
2025S042587,2025-04-14T00:00:00Z,17:15,call. padre francisco palau y quer / call. mauricio legendre,7,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision lateral,nublado,bus,https://www.wikidata.org/entity/Q5638,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441899,4480583,false,
2025S042587,2025-04-14T00:00:00Z,17:15,call. padre francisco palau y quer / call. mauricio legendre,7,5,chamartin,https://www.wikidata.org/entity/Q1766348,colision lateral,nublado,off-road vehicle,https://www.wikidata.org/entity/Q946596,conductor,45-49,man,https://www.wikidata.org/entity/Q8441,14,sin asistencia sanitaria,441899,4480583,false,
2025S042588,2025-04-14T00:00:00Z,16:30,call. aquitania / call. capri,8,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,caida,despejado,motorcycle,https://www.wikidata.org/entity/Q34493,conductor,35-39,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,447409,4474342,false,
2025S042588,2025-04-14T00:00:00Z,16:30,call. aquitania / call. capri,8,20,san blas-canillejas,https://www.wikidata.org/entity/Q2001937,caida,despejado,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,35-39,woman,https://www.wikidata.org/entity/Q467,14,sin asistencia sanitaria,447409,4474342,false,
2025S042604,2025-04-14T00:00:00Z,15:15,call. principe de vergara / call. cartagena,140,5,chamartin,https://www.wikidata.org/entity/Q1766348,atropello a persona,despejado,sin especificar,,conductor,desconocido,anonymous,https://www.wikidata.org/entity/Q4233718,,,442485,4477280,false,
2025S042604,2025-04-14T00:00:00Z,15:15,call. principe de vergara / call. cartagena,140,5,chamartin,https://www.wikidata.org/entity/Q1766348,atropello a persona,despejado,sin especificar,,peaton,25-29,man,https://www.wikidata.org/entity/Q8441,7,asistencia sanitaria sólo en el lugar del accidente,442485,4477280,false,
2025S042655,2025-04-14T00:00:00Z,17:50,call. bustamante / call. rafael de riego,1,2,arganzuela,https://www.wikidata.org/entity/Q2000929,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,40-44,man,https://www.wikidata.org/entity/Q8441,,,441238,4472469,false,
2025S042655,2025-04-14T00:00:00Z,17:50,call. bustamante / call. rafael de riego,1,2,arganzuela,https://www.wikidata.org/entity/Q2000929,colision fronto-lateral,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,50-54,man,https://www.wikidata.org/entity/Q8441,,,441238,4472469,false,
2025S042661,2025-04-14T00:00:00Z,19:10,"call. aligustre, 53",53,6,tetuan,https://www.wikidata.org/entity/Q1773540,alcance,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,30-34,man,https://www.wikidata.org/entity/Q8441,,,440271,4479806,false,
2025S042661,2025-04-14T00:00:00Z,19:10,"call. aligustre, 53",53,6,tetuan,https://www.wikidata.org/entity/Q1773540,alcance,,passenger car,https://www.wikidata.org/entity/Q1144312,conductor,55-59,man,https://www.wikidata.org/entity/Q8441,,,440271,4479806,true,
2025S042666,2025-04-14T00:00:00Z,19:41,"avda. monasterio de silos, 1",1,8,fuencarral-el pardo,https://www.wikidata.org/entity/Q656196,colision frontal,nublado,bicycle,https://www.wikidata.org/entity/Q11442,conductor,60-64,man,https://www.wikidata.org/entity/Q8441,2,ingreso inferior o igual a 24 horas,439081,4483161,false,
